catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Central African Republic,Member of the National Assembly,Salomo Kotro Mbomba,Q112116406,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,2:Evodie Nakoumbou,Q112116407,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Olivier Niker de Toki,Q112116408,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Djarra Alima,Q112116409,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Bertin Foukpio,Q112116410,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Bénick Kette,Q112116411,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Gari Mamadou,Q112116412,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Fouga,Q112116413,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Jean Mokolé,Q112116414,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Ali Kassala,Q112116415,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Pierre Gaba-Mano,Q112116416,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Boniface Sambo,Q112116417,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Béatrice Tépé,Q112116418,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Gom-Aïam,Q112116419,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Babpetel,Q112116420,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Pampanli Gomina,Q112116421,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,René Apondjo,Q112116423,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Isaïe Gbane,Q112116424,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Jérôme Lasse,Q112116425,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Antoine Guedehi,Q112116426,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Edgard Mbaïkoua,Q112116427,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Israël Bengba,Q112116428,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Léon Amaron,Q112116429,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Maurice Saragba,Q112116431,2011-03,2013-03-26,,,,,
Central African Republic,Member of the National Assembly,Joseph Kalite,Q15844911,2011-03,2013-03-26,male,,2014-01-24,Ministre Dr Joseph KALITE +á bord SNLE le Redoutable.jpg,Joseph Kalite
Central African Republic,Member of the National Assembly,Laurent Ngon Baba,Q58216808,2011-03,2013-03-26,male,1957-01-11,,,
Central African Republic,Member of the National Assembly,Marie Solange Pagonendji-Ndakala,Q6763033,2011-03,2013-03-26,female,,,,Marie Solange Pagonendji-Ndakala
Central African Republic,Member of the National Assembly,Ambroise Zawa,Q105946533,2016-05-06,2021-03-23,male,,,,
Central African Republic,Member of the National Assembly,Anatole Koué,Q106103476,2016-05-06,2021-03-23,male,1961-09-28,2017-12-31,,
Central African Republic,Member of the National Assembly,Timoleon Mbaikoua,Q112062442,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Jean-Michel Mandaba,Q112065543,2016-05-06,2021-03-23,male,,,,
Central African Republic,Member of the National Assembly,Abdou Karim Mekassoua,Q112074057,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Justin Gourna-Zacko,Q112079998,2016-05-06,2021-03-23,male,,,,
Central African Republic,Member of the National Assembly,Bertin Béa,Q112080310,2016-05-06,2021-03-23,male,,,,
Central African Republic,Member of the National Assembly,Augustin Yangana-Yahoté,Q112080312,2016-05-06,2021-03-23,male,,,,
Central African Republic,Member of the National Assembly,Jean-Claude Komia Sambia,Q112084572,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Heureux Maxime Ngarendo,Q112084585,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Georges Yalakanga,Q112084607,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Marc Issa,Q112084610,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Jacques Ngaina,Q112084612,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Florent Kema,Q112084614,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Aurélien Simplice Kongbelet-Zingas,Q112084615,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Nzoungou Samuel,Q112084621,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Michel Kpingo,Q112084622,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Aristide Goundissa,Q112084626,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Dekalve Chengaba Rossni,Q112084628,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Richard Gonguere,Q112084630,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Emilie Bernadette Gambo née Souaninzi,Q112084632,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Sédar Sall Karim,Q112084671,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Magloire Jocelyn Makango,Q112084673,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Annie Molomadon née Izoungou,Q112084679,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Percus Kette,Q112084681,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Antoine Koirokpi,Q112084682,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Bernard Dillah,Q112084683,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Luc Ninga,Q112084685,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Lucien Mbaîgoto,Q112084690,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Henri Mylla Vigner,Q112084692,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Jonas Donon,Q112084694,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Sylvain Marandji,Q112084699,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Mathurin Massikini,Q112084713,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Gomina Pampali née Monganga David Bernadette,Q112084715,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Dorothée Tiyangou,Q112084716,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Ernest Mizédio,Q112084717,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Augustin Agou,Q112115170,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Kool Sonny Bayone,Q112115171,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,François Apollinaire Ko-Yapende,Q112115175,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,José Martial Kenam Aradona,Q112115176,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Blaise Maïdou,Q112115177,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Augustin To-Sah-Be-Nza,Q112115178,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Dénis Modemade,Q112115179,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Clément David Ndotizo,Q112115180,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Yvonne Ndoyo Nee Wobendon,Q112115181,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Vital Léopold Yongoro,Q112115182,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Etienne-Nathan Godenaha,Q112115183,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Edouard Goumoundjou,Q112115184,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,André Ndjambala,Q112115185,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Gabin Dieudonné Mbolifouefele,Q112115186,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Fernand Delmas Nzapaha,Q112115187,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Amadou Aubin Amasseka,Q112115188,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Anatole Ndemagouda Gbagot,Q112115189,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Ayouba Maloum Yerima,Q112115190,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Jean Bernard Gbissigui Anioue,Q112115191,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Anicet Samalet,Q112115192,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Rachel Ninga-Wong-Mallo nee M’baïkandji,Q112115193,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Marc Deloro,Q112115194,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Nadia Bea,Q112115195,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Daguerre Andiba,Q112115196,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Clément Ndombet,Q112115197,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Mahamat Pohouroundji,Q112115198,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,André Nalke Dorgo,Q112115199,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Jean Symphorien Mapenzi,Q112115200,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Sylvain Goni,Q112115201,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Valentin Goumba,Q112115202,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Gervil Jean Beninga de Ngakoutou,Q112115203,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Maxime Bondjo,Q112115204,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Robertson Saïtoua Be Mangoe,Q112115205,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Petros Michael Miabe-Mai Dekongo,Q112115206,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Claudia Stella Zakaria Tarazongha,Q112115207,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Barthélémy Banabona Onouguele,Q112115208,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Joël Moidamse,Q112115209,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Aristide Symphorien Nampessa,Q112115210,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Jean-Paul Bervy Tezawa-Service,Q112115211,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Albert Yarisson Doyari,Q112115212,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Abel Mboze,Q112115213,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Teddy Arnold Weïdane,Q112115214,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Corneille Serekoisse,Q112115215,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Arsène Kongbo,Q112115216,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Claude Andoche Gondy Ndenguere,Q112115217,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Justin Nguia,Q112115218,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Laurent Alourou,Q112115219,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Joseph Désiré Gouveli,Q112115220,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Apollinaire Mbessa,Q112115221,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Gina Michelle Sanze,Q112115222,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Lambert Akovoulou,Q112115223,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Prosper Dieudonné Mayela,Q112115224,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Martin Boungueze,Q112115225,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Martin Angoro,Q112115226,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Clément Nobona,Q112115227,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Hugues-Abdias Ndolingar,Q112115228,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Christ Eric Gallo,Q112115229,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Joël Degou Sobeat,Q112115230,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Ghislain Gaël Yago,Q112115231,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Davy Victorien Yama,Q112115232,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Jean-Pierre Mara,Q112115233,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Pierre Marie Aine Franck,Q112115234,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Gabriel Ryeriko Tchina,Q112115235,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Thierry Georges Vackat,Q112115236,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Stève Mac Kelly Koba,Q112115237,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Romboht Alfred Yekatom,Q112115238,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Silas Fongan,Q112115239,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Raphaël,Q112115240,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Rolland Achille Bangue Betagaï,Q112115241,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Franck-Urbain Saragba,Q112115242,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,François Moussa Yakata,Q112115243,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Jean Claude Perah,Q112115244,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Jean Marc Ndoukou,Q112115245,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Stefanel Valère Mpedjandjo,Q112115246,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Eric Pogola,Q112115247,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Albert Guinimanguimi,Q112115248,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Mahamat Abakar,Q112115249,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Alphonse Yakambe,Q112115250,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Anselme Bindala Kundro,Q112115251,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Marcel Haroun Chef,Q112115252,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Fidèle Kabral Yangassengue,Q112115253,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Emmanuel Mamia,Q112115254,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Benjamin Zangaberou,Q112115255,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,René Constant Ngbondo,Q112115256,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Mathurin Dimbelet Nakoe,Q112115257,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Séverin Ndoguia,Q112115258,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Timothée Bengba,Q112115259,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Jérémie Gokiiri Ndoro 2,Q112115260,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Martin Dalouwamboli,Q112115261,2016-05-06,2021-03-23,,,,,
Central African Republic,Member of the National Assembly,Martin Ziguélé,Q1648403,2016-05-06,2021-03-23,male,1957-02-12,,Martin ZIGUELE.JPG,Martin Ziguélé
Central African Republic,Member of the National Assembly,Émilie Béatrice Epaye,Q19589575,2016-05-06,2021-03-23,female,1956,,Beatrice Epaye (Central African Republic) - International Women of Courage Awards 2015.jpg,Emilie Béatrice Epaye
Central African Republic,Member of the National Assembly,Anicet-Georges Dologuélé,Q546278,2016-05-06,2021-03-23,male,1957-04-17,,Anicet Georges Dologuele 2015.jpg,Anicet-Georges Dologuélé
Central African Republic,Member of the National Assembly,Faustin-Archange Touadéra,Q57758,2016-05-06,2021-03-23,male,1957-04-21,,Faustin-Archange Touadera Summit 2018 (cropped).jpg,Faustin-Archange Touadéra
Central African Republic,Member of the National Assembly,Laurent Ngon Baba,Q58216808,2016-05-06,2021-03-23,male,1957-01-11,,,
Central African Republic,Member of the National Assembly,Abdou Karim Meckassoua,Q112062377,2021-05-05,,male,,,,
Central African Republic,Member of the National Assembly,Andre Nalke-Dorogo,Q112062382,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Nestor Mamadou Nali,Q112062429,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Timoleon Mbaikoua,Q112062442,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Joseph Bendounga,Q112077105,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Thierry Kamach,Q112079976,2021-05-05,,male,,,,
Central African Republic,Member of the National Assembly,Simon Dangavo,Q112084559,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Théophile Ngonda,Q112084560,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Rachel Ngakola,Q112084561,2021-05-05,,female,,,,
Central African Republic,Member of the National Assembly,Sylvain-Eugène Ngakoutou-Patassé,Q112084563,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Hugues Abdjaz Ndolingar,Q112084565,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Francisco Moundjouvouko,Q112084567,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Vivien Hervé Gaba,Q112084568,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Narcisse Dambalé,Q112084569,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Félix Yangakola,Q112084570,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Hissène Hamat,Q112084571,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Jean-Claude Komia Sambia,Q112084572,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Firmin Endjizémo,Q112084573,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Auguste Dokoane,Q112084574,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Ducas née Tandoum Carmen,Q112084575,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Christiane Dorazze Séréfessene,Q112084576,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Barthelemy Louis-Marie Zoumara,Q112084577,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Jean Galvanis Gassiyombo,Q112084578,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Valérie Claude Bifane,Q112084579,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Maurice Bazzambo-Ngbongo,Q112084580,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Brice Kevin Kakpayen,Q112084581,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Christian Limbio Tekpe,Q112084583,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Hassan Akhras,Q112084584,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Heureux Maxime Ngarendo,Q112084585,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Max Sylvain Balenda,Q112084586,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Assindaka Didace,Q112084587,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Jean Barkes Ngombe-Kette,Q112084588,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Evariste Ngamana,Q112084589,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Idriss Sende Adam,Q112084590,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Daniel Andal Djouma,Q112084591,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Sylvain Bombo,Q112084592,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Justin Dotar-Ganguenon,Q112084593,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Dominique Kakara Guerengbo,Q112084594,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Thierry Ndomadji Legon Ndoyo,Q112084595,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Guy Samuel Nganatoua,Q112084596,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Henry Josée Gbogouda,Q112084597,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Jean Sosthène Dengbe,Q112084598,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Zacharie Yaou Mafour,Q112084599,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Rachel Yassindali,Q112084601,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Ephrem Dominique Yandocka,Q112084602,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Marie Brigitte Bozeze née Ouilibozoumna Nambeam,Q112084603,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Patrice Oféing Ali,Q112084604,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Ousmane Gbalassoundou,Q112084605,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Bernard Gbissigui Anioue,Q112084606,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Georges Yalakanga,Q112084607,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Francis Rufin Ouatende,Q112084608,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Michel Yembe,Q112084609,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Marc Issa,Q112084610,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Pélagie Ngaïndiro née Senzoure Yatrandji,Q112084611,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Jacques Ngaina,Q112084612,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Florent Kema,Q112084614,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Aurélien Simplice Kongbelet-Zingas,Q112084615,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Brice Rufin Molomadon,Q112084616,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Nabia Koundjou Abdel-Karim,Q112084617,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Joseph Ngoïta,Q112084618,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Clément Ndombe,Q112084619,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Tefal Kolou,Q112084620,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Nzoungou Samuel,Q112084621,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Michel Kpingo,Q112084622,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Alime Aziza Soumaine,Q112084623,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Virginie Baïkoua,Q112084624,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Romain Penendji-Lami-Ya,Q112084625,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Aristide Goundissa,Q112084626,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Ernest Konguere,Q112084627,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Dekalve Chengaba Rossni,Q112084628,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Louis Albert Goni,Q112084629,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Richard Gonguere,Q112084630,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Marthe Lakonte-Gaomeda,Q112084631,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Emilie Bernadette Gambo née Souaninzi,Q112084632,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Virginie-Béatrice Bandéko,Q112084633,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Geoffroy Noël Tagba,Q112084660,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Fleury Junior Pabandji,Q112084661,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Be-Yamissi Sana née Kambiri Salamatou,Q112084662,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Richard Steve Toranga,Q112084663,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Aubin Amasseka Amoudou,Q112084664,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Anatole Ndemagouda Gbago,Q112084665,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Ali Saleh,Q112084666,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Christophe Arsène Wapou,Q112084667,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Jean de Dieu Damarass-Damangueré,Q112084668,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Justin Gourna Zako,Q112084669,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Sédar Sall Karim,Q112084671,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Chantal Merveille Tohomane,Q112084672,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Magloire Jocelyn Makango,Q112084673,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Jean Claude Ngonga,Q112084674,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Henri-Matie Dondra,Q112084675,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Fidèle Pandjikane,Q112084676,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Dahirou Mohamadou,Q112084677,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Emmanuel Mamya,Q112084678,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Annie Molomadon née Izoungou,Q112084679,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Arme Birot,Q112084680,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Percus Kette,Q112084681,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Antoine Koirokpi,Q112084682,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Bernard Dillah,Q112084683,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Serge Alain Liguela Mboutou,Q112084684,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Luc Ninga,Q112084685,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Jean-Bosco Namtoua-Koussi Guidomon,Q112084686,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,William Séraphin Wabem Mbeté,Q112084687,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Marien Diodonné Djema,Q112084688,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Achanga Bertrand Nakombo,Q112084689,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Lucien Mbaîgoto,Q112084690,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Thomas Rabé,Q112084691,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Henri Mylla Vigner,Q112084692,2021-05-05,,,,,,
