catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Mozambique,Member of the Assembly of the Republic,Valentina Justa Puchar Mtumuke,Q111841672,2015-01-12,2020-01-13,female,,,,
Mozambique,Member of the Assembly of the Republic,Valéria José Mitilela,Q111841673,2015-01-12,2020-01-13,female,,,,
Mozambique,Member of the Assembly of the Republic,Vasco Manuel,Q111841674,2015-01-12,2020-01-13,male,,,,
Mozambique,Member of the Assembly of the Republic,Venâncio António Bila Mondlane,Q111841675,2015-01-12,2020-01-13,male,,,,
Mozambique,Member of the Assembly of the Republic,Vergonha Abudo,Q111841676,2015-01-12,2020-01-13,male,,,,
Mozambique,Member of the Assembly of the Republic,Viana Da Silva Magalhães,Q111841677,2015-01-12,2020-01-13,male,,,,
Mozambique,Member of the Assembly of the Republic,Victor Viandro Mudivila,Q111841678,2015-01-12,2020-01-13,male,,,,
Mozambique,Member of the Assembly of the Republic,Victória Dias Diogo,Q111841679,2015-01-12,2020-01-13,female,,,,
Mozambique,Member of the Assembly of the Republic,Virgínia Oreste Kwavateka Gondola,Q111841680,2015-01-12,2020-01-13,female,,,,
Mozambique,Member of the Assembly of the Republic,Yonusse Amad,Q111841681,2015-01-12,2020-01-13,male,,,,
Mozambique,Member of the Assembly of the Republic,Zezinho Ricardo José,Q111841682,2015-01-12,2020-01-13,male,,,,
Mozambique,Member of the Assembly of the Republic,Ássia Paulo Cipriano Abudo Ali,Q111841683,2015-01-12,2020-01-13,female,,,,
Mozambique,Member of the Assembly of the Republic,Carvalho Muária,Q25428943,2015-01-12,2020-01-13,male,,,,
Mozambique,Member of the Assembly of the Republic,Nyeleti Mondlane,Q27220074,2015-01-12,2020-01-13,female,1962-01-17,,,Nyeleti Brooke Mondlane
Mozambique,Member of the Assembly of the Republic,Alberto Vaquina,Q34282,2015-01-12,2020-01-13,male,1961-07-04,,Alberto Vaquina.jpg,Alberto Vaquina
Mozambique,Member of the Assembly of the Republic,Alberto Chipande,Q4711973,2015-01-12,2020-01-13,male,1939-10-10,,,Alberto Chipande
Mozambique,Member of the Assembly of the Republic,Eduardo Joaquim Mulémbwè,Q5340644,2015-01-12,2020-01-13,male,,,,Eduardo Joaquim Mulémbwè
Mozambique,Member of the Assembly of the Republic,Hama Thai,Q5643918,2015-01-12,2020-01-13,male,,,,Hama Thai
Mozambique,Member of the Assembly of the Republic,José Gabriel Manteigas,Q6292303,2015-01-12,2020-01-13,male,,,,José Gabriel Manteigas
Mozambique,Member of the Assembly of the Republic,Manuel Chang,Q88473923,2015-01-12,2020-01-13,male,1955-08-22,,,Manuel Chang
Mozambique,Member of the Assembly of the Republic,Rosário Mualeia,Q97036050,2015-01-12,2020-01-13,male,,,,
Mozambique,Member of the Assembly of the Republic,Francisca Domingos Tomás,Q97148662,2015-01-12,2020-01-13,female,,,,
Mozambique,Member of the Assembly of the Republic,Joaquim Veríssimo,Q97285065,2015-01-12,2020-01-13,male,,,,
