catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Iran,Member of the Islamic Consultative Assembly,ملک فاضلی,Q86451669,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,لطف‌الله سیاه کلی,Q86451893,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,محمد سرگزی,Q86452082,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,معین‌الدین سعیدی,Q86452159,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,اسماعیل حسین‌زهی,Q86452401,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,هادی بیگی‌نژاد,Q86452410,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,کیومرث سرمدی,Q86452413,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,مجید نصیرایی,Q86457906,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,سلمان اسحاقی,Q86457956,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Mostafa Nakhaei,Q86457983,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,حسین خسروی اسفراز,Q86458009,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,حسین بامیری,Q86458039,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,حسین حق‌وردی,Q86458066,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Amirgholi Jafari Boroujeni,Q86458117,2020-05-27,,,,,امیرقلی جعفری بروجنی.jpg,
Iran,Member of the Islamic Consultative Assembly,احمدحسین فلاحی,Q86458132,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,حسین رئیسی,Q86458138,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,محمد سبزی,Q86458142,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,علی‌اصغر باقرزاده,Q86458156,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,کیوان مرادیان کوچکسرایی,Q86458158,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,مهدی سعادتی,Q86458177,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,عبدالناصر درخشان,Q86458182,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,اردشیر مطهری,Q86458186,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,علی‌اصغر خانی,Q86458322,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,عباس گلرو,Q86458464,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,سید البرز حسینی,Q86494823,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,حسن شجاعی علی‌آبادی,Q86495131,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,مصطفی طاهری,Q86495156,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,محمد کعب عمیر,Q86495196,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Ebrahim Matinian,Q86495279,2020-05-27,,male,1960,,,Ebrahim Matinian
Iran,Member of the Islamic Consultative Assembly,Seyyed Lefteh Ahmad Nejad,Q86495405,2020-05-27,,male,,,,Seyyed Lefteh Ahmad Nejad
Iran,Member of the Islamic Consultative Assembly,Mohammad Tala Mazloumi,Q86495485,2020-05-27,,male,,,,Mohammad Tala Mazloumi
Iran,Member of the Islamic Consultative Assembly,Abdollah Izadpanah,Q86495535,2020-05-27,,male,,,,Abdollah Izadpanah
Iran,Member of the Islamic Consultative Assembly,Seyyed Mojtaba Mahfouzi,Q86495675,2020-05-27,,male,,,سید مجتبی محفوظی.jpg,Seyyed Mojtaba Mahfouzi
Iran,Member of the Islamic Consultative Assembly,Mojtaba Yousefi,Q86495721,2020-05-27,,male,1983,,مجتبی یوسفی 1.jpg,Mojtaba Yousefi
Iran,Member of the Islamic Consultative Assembly,Seyyed Karim Hosseini,Q86495812,2020-05-27,,male,,,سید کریم حسینی در کنار محمد‌باقر قالیباف سید کریم حسینی.jpg,Seyyed Karim Hosseini
Iran,Member of the Islamic Consultative Assembly,علی جدی,Q86495830,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,امان‌الله حسین‌پور,Q86495960,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,محمد وحیدی,Q86496291,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,سید محمد پاک‌‌مهر,Q86496331,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,علی آذری,Q86496488,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,احسان ارکانی,Q86496554,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,محمد صفایی دلوئی,Q86496828,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Javad Nikbin,Q86496909,2020-05-27,,male,,,Javad nikbin pic.jpg,
Iran,Member of the Islamic Consultative Assembly,اکبر احمدپور,Q86501343,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,حسین عباس‌زاده امامی,Q86501624,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,محسن زنگنه,Q86501874,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,فاطمه رحمانی,Q86501951,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,محمدمهدی فروردین,Q86502277,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Hojjatullah Firuzi,Q86502408,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,عبدالعلی رحیمی مظفری,Q86502836,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,روح‌الله متفکر آزاد,Q86653449,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Masoumeh Pashaei Bahram,Q86653695,2020-05-27,,female,1981,,,Masoumeh Pashaei Bahram
Iran,Member of the Islamic Consultative Assembly,مهدی اسماعیلی,Q86653817,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,جعفر راستی,Q86653977,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,احمد محرم‌زاده یخفروزان,Q86654208,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Adel Najafzadeh,Q86654332,2020-05-27,,male,1973,,دکتر عادل نجف زاده نماینده مردم خوی و چایپاره-5.jpg,Adel Najafzadeh
Iran,Member of the Islamic Consultative Assembly,یعقوب رضازاده,Q86654442,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Mohsen Alizadeh,Q86654625,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,حسن همتی,Q86684180,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,عباس جهانگیرزاده,Q86684432,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,سید غنی نظری خانقاه,Q86685184,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Amir Hossein Bankipour,Q86685768,2020-05-27,,male,,,,
Iran,Member of the Islamic Consultative Assembly,مهدی طغیانی,Q86686317,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,محمدجواد عسگری,Q86687269,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,علی‌اکبر علیزاده برمی,Q86687482,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,فرهاد طهماسبی,Q86687727,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,غلامحسین رضوانی,Q86688984,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Mojtaba Rezakhah,Q86689228,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,فاطمه قاسم‌پور,Q86689406,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Ali Khezrian,Q86689680,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,سید علی یزدی‌خواه,Q86690219,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,سمیه رفیعی,Q86690463,2020-05-27,,,,,سمیه رفیعی.jpg,
Iran,Member of the Islamic Consultative Assembly,Malek Shariati,Q86690897,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,سید نظام‌الدین موسوی,Q86709406,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Mohammad Ali Ramazani Dastak,Q86709709,2020-05-27,2020-02-29,male,1963-04-24,2020-02-29,,Mohammad Ali Ramazani Dastak
Iran,Member of the Islamic Consultative Assembly,Ahmad Naderi,Q86709770,2020-05-27,,,,,احمد نادری 1.jpg,
Iran,Member of the Islamic Consultative Assembly,روح‌الله ایزدخواه,Q86709947,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,مجتبی توانگر,Q86710121,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,ابوالفضل عمویی,Q86710249,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,اقبال شاکری,Q86710375,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Ehsan Khandouzi,Q86710817,2020-05-27,,male,1980,,سید احسان خاندوزی2.jpg,Ehsan Khandozi
Iran,Member of the Islamic Consultative Assembly,رحمت‌الله فیروزی پوربادی,Q86794569,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,الهام آزاد,Q86795134,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,پروین صالحی مبارکه,Q86795440,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,محمدتقی نقدعلی,Q86796515,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,زهراا شییخیی مببارکه,Q86797324,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Hossein Mirzaei,Q86797851,2020-05-27,,,,,حسین میرزایی 1.jpg,
Iran,Member of the Islamic Consultative Assembly,مهدی عسگری,Q86798264,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Ali Hadadi,Q86798597,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,سارا فلاحی,Q86800976,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,مرتضی محمودوند,Q86801324,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,مهرداد ویس‌کرمی,Q86801633,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,فاطمه مقصودی,Q86801922,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,yahya ebrahimi to,Q86802215,2020-05-27,,male,,,,
Iran,Member of the Islamic Consultative Assembly,محمدرضا مبلغی,Q86803469,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,ولی‌الله فرزانه,Q86803706,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,حسین گودرزی,Q86804104,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,سینا کمال‌خانی,Q86804332,2020-05-27,,male,1988,,,
Iran,Member of the Islamic Consultative Assembly,عباس مقتدایی,Q9632248,2020-05-27,,male,,,Dr.Moghtadaie1.jpg,
Iran,Member of the Islamic Consultative Assembly,همایون سامه‌یح نجف‌آبادی,Q97191351,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,علیرضا نظری,Q97192769,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,آرش زره‌تن لهونی,Q97203335,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,امان قلیج شادمهر,Q97203486,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,بهزاد رحیمی,Q97203720,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,حسن محمدیاری,Q97204038,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,حسین جلالی,Q97204051,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,ذبیح‌الله اعظمی ساردویی,Q97204261,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,رضا آریان‌پور,Q97204344,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,رمضانعلی سنگدوینی,Q97204376,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,شهریار حیدری,Q97204557,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Shiva Ghasemipour,Q97204589,2020-05-27,,female,1980,,,Shiva Ghasemipour
Iran,Member of the Islamic Consultative Assembly,صمدالله محمدی,Q97204609,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Gholamreza Marhaba,Q97204849,2020-05-27,,male,1977,,Gholamreza Marhaba in Fars News Agency office 01 (cropped).jpg,
Iran,Member of the Islamic Consultative Assembly,غلامرضا منتظری,Q97204860,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Mohsen Fathi,Q97205090,2020-05-27,,male,1987,,Mohsen Fathi.jpg,
Iran,Member of the Islamic Consultative Assembly,محمد رشیدی,Q97205160,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,محمد صفری ملکیان,Q97205172,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,مسلم صالحی,Q97205282,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,منصور شکراللهی,Q97205323,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,مهدی روشنفکر,Q97205353,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,مهرداد گودرزوند چگینی,Q97205376,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,پرویز اوسطی,Q97205577,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,پرویز محمدنژاد قاضی‌محله,Q97205586,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,کمال حسین‌پور,Q97205699,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,خلیل بهروزی‌فر,Q97213706,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,رسول فرخی میکال,Q97218714,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,شارلی انویه تکیه,Q97218862,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Gholam Hossein Karami,Q97219149,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,مجید انصاری,Q97219350,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,حسین محمدصالحی,Q97220150,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,روح‌الله نجابت,Q97220204,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Seyyed Mohsen Dehnavi,Q97220253,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,Seyyed Mohammad Molavi,Q97220264,2020-05-27,,male,,,,Seyyed Mohammad Molavi
Iran,Member of the Islamic Consultative Assembly,علی بابایی کارنامی,Q97220321,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,قدرت‌الله حمزه,Q97220367,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,منصورعلی زارعی,Q97220492,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,مهدی شریفیان,Q97220509,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,محمدرضا احمدی سنگری,Q97304900,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,علی‌اکبر بسطامی,Q97305096,2020-05-27,,,,,,
Iran,Member of the Islamic Consultative Assembly,علی رضایی,Q98079570,2020-05-27,,,,,,
Iran,Member of the Expediency Discernment Council,Mohammad Hashemi Rafsanjani,Q6892004,1997,2012,male,1942-08-29,,Mohamad Hashemi.jpg,Mohammad Hashemi Rafsanjani
Iran,Member of the Expediency Discernment Council,Seyed Hassan Firouzabadi,Q3339641,1997-03-17,2021-09-03,male,1951-02-03,2021-09-03,Hassan Firouzabadi 2019.jpg,Hassan Firouzabadi
Iran,Member of the Expediency Discernment Council,Ahmad Jannati,Q400624,1997-03-17,2022-09-20,male,1927-02-22,,Ahmad Jannati tsnm.jpg,Ahmad Jannati
Iran,Member of the Expediency Discernment Council,Mohammad Javad Iravani,Q16052671,2001,,male,1952,,Mohammad Javad Iravani 2014-04-12 05.jpg,
Iran,Member of the Expediency Discernment Council,Saeed Jalili,Q635059,2013-09-12,,male,1965-09-01,,Jalilipic1.jpg,Saeed Jalili
Iran,Member of the Expediency Discernment Council,Mohammad Mirmohammadi,Q16052285,2018-08-03,2020-03-02,male,1948,2020-03-02,Seyyed Mohammad Mirmohammadi 2018-06-23.jpg,Mohammad Mirmohammadi
Iran,Member of the Expediency Discernment Council,Mohammad Mokhber,Q5703610,2022-09-20,,male,1955,,Mokhber 04.jpg,Mohammad Mokhber
Iran,Member of the Assembly of Experts,Akbar Hashemi Rafsanjani,Q186111,1983-08-15,2017-01-08,male,1934-08-25,2017-01-08,Akbar Hashemi Rafsanjani by Fars 02.jpg,Akbar Hashemi Rafsanjani
Iran,Member of the Assembly of Experts,Ahmad Jannati,Q400624,1983-08-15,,male,1927-02-22,,Ahmad Jannati tsnm.jpg,Ahmad Jannati
Iran,Member of the Assembly of Experts,Mohsen Mojtahed Shabestari,Q5953942,1983-08-15,2021-11-17,male,1937,2021-11-17,Mohsen Mojtahed Shabestari.jpg,Mohsen Mojtahed Shabestari
Iran,Member of the Assembly of Experts,Mohammad Yazdi,Q3318972,1991-02-21,2016-05-23,male,1931-07-02,2020-12-09,Mohammad Yazdi 1399091913465979321782964.jpg,Mohammad Yazdi
Iran,Member of the Assembly of Experts,Mahmoud Hashemi Shahroudi,Q1363254,1999-02-14,2018-12-24,male,1948-08-15,2018-12-24,Hashemi Shahroudi portrait 01.jpg,Mahmoud Hashemi Shahroudi
Iran,Member of the Assembly of Experts,Mohammad-Taqi Mesbah-Yazdi,Q1366556,1999-02-23,2016-05-23,male,1934-01-31,2021-01-01,آیت الله مصباح یزدی.jpg,Mohammad-Taqi Mesbah-Yazdi
Iran,Member of the Assembly of Experts,Sadeq Larijani,Q24682,1999-02-23,,male,1960-03-12,,Amoli Larijani.jpg,Sadeq Larijani
Iran,Member of the Assembly of Experts,Mohammad-Ali Taskhiri,Q4117952,1999-02-23,2007-02-19,male,1944-10-19,2020-08-18,Ayatollah Mohammad Ali Taskhiri by Tasnimnews 03.jpg,Mohammad-Ali Taskhiri
Iran,Member of the Assembly of Experts,Ebrahim Raisi,Q5947347,2007-02-20,2016-05-21,male,1960-12-14,,2022 Ebrahim Raisi.jpg,Ebrahim Raisi
Iran,Member of the Assembly of Experts,Mahmoud Alavi,Q14514594,2009-06-03,,male,1954-05-04,,محمود-علوی.jpg,Mahmoud Alavi
Iran,Member of the Assembly of Experts,Mohammad-Ali Taskhiri,Q4117952,2016-05-24,2020-08-18,male,1944-10-19,2020-08-18,Ayatollah Mohammad Ali Taskhiri by Tasnimnews 03.jpg,Mohammad-Ali Taskhiri
Iran,Member of the Assembly of Experts,Mohammad Reyshahri,Q446774,2016-05-24,2022-03-21,male,1946-10-29,2022-03-22,Mohammad Reyshahri 13990315 0345837.jpg,Mohammad Reyshahri
Iran,Member of the Assembly of Experts,Ebrahim Raisi,Q5947347,2016-05-24,,male,1960-12-14,,2022 Ebrahim Raisi.jpg,Ebrahim Raisi
