catalog,id,name,relationship,relative,relativename
France,Q27876654,Frédérique Gerbaud,father,Q1922541,François Gerbaud
France,Q28061777,Fabien Penone,spouse,Q60861380,Niagalé Bagayoko-Penone
France,Q2815137,Christophe Borgel,spouse,Q28782627,Anne Hommel
France,Q2829584,Alain Bocquet,sibling,Q3590999,Éric Bocquet
France,Q2829670,Alain Clary,father,Q114729349,Albert Clary
France,Q2829670,Alain Clary,spouse,Q112055987,Liliane Bonfils-Clary
France,Q2829670,Alain Clary,spouse,Q60243145,Maryse Clary
France,Q2830013,Alain Le Vern,child,Q20882460,Marie Le Vern
France,Q2830085,Alain Marleix,child,Q3351188,Olivier Marleix
France,Q2830085,Alain Marleix,child,Q45347766,Laurence Saint-Gilles
France,Q2834481,Alexis Corbière,spouse,Q28477665,Raquel Garrido
France,Q28477665,Raquel Garrido,spouse,Q2834481,Alexis Corbière
France,Q2848800,André Vézinhet,father,Q106937208,Adrien Vézinhet
France,Q28494923,Philippe Pascot,child,Q30011693,Panayotis Pascot
France,Q2851133,Anne Hidalgo,child,Q109496322,Matthieu Jantet-Hidalgo
France,Q2851133,Anne Hidalgo,child,Q109496483,Elsa Jantet-Hidalgo
France,Q2851133,Anne Hidalgo,child,Q59781938,Arthur Germain
France,Q2851133,Anne Hidalgo,partner,Q3167390,Jean-Marc Germain
France,Q2851133,Anne Hidalgo,sibling,Q109781211,Mary Hidalgo
France,Q2851133,Anne Hidalgo,spouse,Q109490804,Philippe Jantet
France,Q2851133,Anne Hidalgo,spouse,Q3167390,Jean-Marc Germain
France,Q287931,Jean-Louis Fousseret,sibling,Q647011,Alain Fousseret
France,Q288095,Éric Delcroix,spouse,Q50071947,Monique Delcroix
France,Q288486,Éric Woerth,spouse,Q3074039,Florence Woerth
France,Q28964087,Sophia Chikirou,partner,Q5829,Jean-Luc Mélenchon
France,Q2897357,Bernadette Isaac-Sibille,child,Q30342132,Cyrille Isaac-Sibille
France,Q2897375,Bernadette Païx,spouse,Q3165150,Jean-Claude Paix
France,Q2897580,Bernard Bosson,father,Q2958585,Charles Bosson
France,Q2897641,Bernard Carayon,child,Q106480808,Guilhem Carayon
France,Q2897761,Bernard Debré,father,Q296386,Michel Debré
France,Q2897761,Bernard Debré,mother,Q48987588,Anne-Marie Debré
France,Q2897761,Bernard Debré,sibling,Q3084383,François Debré
France,Q2897761,Bernard Debré,sibling,Q713235,Jean-Louis Debré
France,Q2897988,Bernard Grasset,father,Q50889487,Marius Grasset
France,Q2898459,Bernard Pons,child,Q33150562,Frédérique Pons
France,Q2898459,Bernard Pons,child,Q48341784,Isabelle Secrétan
France,Q2898459,Bernard Pons,father,Q111817197,Claude Pons
France,Q2898602,Bernard Seillier,child,Q16534262,Bruno Seillier
France,Q2898602,Bernard Seillier,spouse,Q17420895,Françoise Seillier
France,Q2899658,Bertrand Ract-Madoux,child,Q47639967,Ferréol Ract-Madoux
France,Q29019464,François Saint-Paul,sibling,Q3124289,Gérard Saint-Paul
France,Q29021094,Boris Vallaud,father,Q3387223,Pierre Vallaud
France,Q29021094,Boris Vallaud,spouse,Q268529,Najat Vallaud-Belkacem
France,Q2910923,Boris Francis Nicolas Boillon,spouse,Q47474305,Anne Boillon
France,Q291385,Delphine Batho,father,Q20723781,John Batho
France,Q291385,Delphine Batho,mother,Q2976964,Claude Batho
France,Q29210910,Benjamin Griveaux,spouse,Q52063231,Julia Minkowski
France,Q292458,Marion Maréchal,father,Q3471180,Samuel Maréchal
France,Q292458,Marion Maréchal,mother,Q15730860,Yann Le Pen
France,Q292458,Marion Maréchal,partner,Q64171693,Vincenzo Sofo
France,Q292458,Marion Maréchal,relative,Q12927,Marine Le Pen
France,Q292458,Marion Maréchal,relative,Q15730863,Pierrette Lalanne
France,Q292458,Marion Maréchal,relative,Q3291581,Marie-Caroline Le Pen
France,Q292458,Marion Maréchal,relative,Q7177,Jean-Marie Le Pen
France,Q292458,Marion Maréchal,spouse,Q64171693,Vincenzo Sofo
France,Q2925398,Brigitte Barèges,father,Q60716680,Jean-Paul Taurines
France,Q2926718,Bruno Cuche,father,Q55338779,Jean Cuche
France,Q2926718,Bruno Cuche,mother,Q55338789,Michèle Hogard
France,Q2929478,Béatrice Santais,father,Q3439417,Roger Rinchet
France,Q2935125,Camille de Rocca Serra,father,Q3168726,Jean-Paul de Rocca Serra
France,Q2935125,Camille de Rocca Serra,sibling,Q3168726,Jean-Paul de Rocca Serra
France,Q2941827,Catherine Belrhiti,spouse,Q3368869,Patrice Belrhiti
France,Q2941945,Catherine Génisson,father,Q2977531,Claude Génisson
France,Q2942078,Catherine Tasca,father,Q769450,Angelo Tasca
France,Q2956260,Chantal Berthelot,father,Q1826340,André Bertouille
France,Q2956260,Chantal Berthelot,sibling,Q2956258,Chantal Bertouille
France,Q29570183,Aurore Bergé,father,Q2829752,Alain Dorval
France,Q29570183,Aurore Bergé,spouse,Q2388603,Nicolas Bays
France,Q2960570,Charles de Courson,father,Q2874934,Aymard de Courson
France,Q29634279,Marc Ferracci,father,Q29578021,Pierre Ferracci
France,Q29634279,Marc Ferracci,spouse,Q29848005,Sophie Ferracci
France,Q29641006,Dominique Decherf,spouse,Q111964826,Korotimi Dao
France,Q2965339,Christian Houdet,father,Q3091011,Furcy Houdet
France,Q2965339,Christian Houdet,sibling,Q109852357,Brice Houdet
France,Q2965544,Christian Philip,father,Q3351278,Olivier Philip
France,Q2965544,Christian Philip,sibling,Q3524473,Thierry Philip
France,Q2965938,Christine Lazerges,spouse,Q33273419,Roland Lazerges
France,Q2977303,Claude Domeizel,child,Q33026911,Emmanuelle Fontaine-Domeizel
France,Q29791418,Éric Bothorel,child,Q107840464,Somoine
France,Q2980738,Clémentine Autain,father,Q3573347,Yvan Dautin
France,Q2980738,Clémentine Autain,mother,Q292635,Dominique Laffin
France,Q29867485,Sibeth Ndiaye,father,Q62626626,Fara Ndiaye
France,Q29867485,Sibeth Ndiaye,mother,Q29891918,Mireille Ndiaye
France,Q29896234,Emmanuelle Ménard,spouse,Q2976160,Robert Ménard
France,Q29962565,Françoise Nyssen,child,Q109658530,Sae hoon Gautier
France,Q29962565,Françoise Nyssen,father,Q1633343,Hubert Nyssen
France,Q2997298,Corinne Bouchoux,partner,Q2965879,Christine Bard
France,Q2997298,Corinne Bouchoux,spouse,Q2965879,Christine Bard
France,Q30068067,Delphine O,sibling,Q33103571,Cédric O
France,Q3009722,Cécile Cukierman,relative,Q91025312,Georges Cukierman
France,Q30130489,Roland Lescure,father,Q3085166,François Lescure
France,Q30130489,Roland Lescure,relative,Q3385949,Pierre Lescure
France,Q30130489,Roland Lescure,relative,Q3387603,Pierre de Lescure
France,Q3014616,Daniel Rondeau,sibling,Q3124275,Gérard Rondeau
France,Q3022540,Denis Baupin,spouse,Q3052948,Emmanuelle Cosse
France,Q3026961,Didier Chouat,sibling,Q58869106,Francis Chouat
France,Q3027070,Didier Le Bret,spouse,Q462950,Mazarine Pingeot
France,Q30302558,Hélène Farnaud-Defromont,spouse,Q33109885,Christophe Farnaud
France,Q30334244,Laurence Maillart-Méhaignerie,relative,Q895873,Pierre Méhaignerie
France,Q30335340,Danièle Obono,father,Q98828566,Martin Edzodzomo-Ela
France,Q30338651,Jacques Maire,father,Q2411194,Edmond Maire
France,Q30339198,Jean-Noël Barrot,father,Q455040,Jacques Barrot
France,Q30339198,Jean-Noël Barrot,sibling,Q113031150,Hélène Barrot
France,Q30339275,Yolaine de Courson,sibling,Q3142352,Hughes de Courson
France,Q30339350,Gabriel Attal,father,Q3573456,Yves Attal
France,Q30339350,Gabriel Attal,partner,Q48321355,Stéphane Séjourné
France,Q30342132,Cyrille Isaac-Sibille,mother,Q2897357,Bernadette Isaac-Sibille
France,Q30342777,Florence Lasserre-David,father,Q3166328,Jean-Jacques Lasserre
France,Q30343102,Patrice Perrot,father,Q3085538,François Perrot
France,Q30344388,Pascale Fontenel-Personne,child,Q112652500,Julie Delpech
France,Q30346873,Paula Forteza,father,Q111034260,Jorge Forteza
France,Q30348845,Olivier Becht,spouse,Q113951148,Livia Stoica
France,Q30349408,Olivia Grégoire,spouse,Q112892650,Philippe Aubry
France,Q3035166,Dominique Frelaut,father,Q3172152,Jean Frélaut
France,Q3035420,Dominique Raimbourg,father,Q2750,Bourvil
France,Q3035420,Dominique Raimbourg,sibling,Q3380591,Philippe Raimbourg
France,Q30388733,Fabien Roussel,father,Q110946411,Daniel Roussel
France,Q30417849,Jean-René Cazeneuve,child,Q105678668,Marguerite Cazeneuve
France,Q30417849,Jean-René Cazeneuve,child,Q87116010,Pierre Cazeneuve
France,Q30450097,Marguerite Deprez-Audebert,father,Q3271581,Léonce Deprez
France,Q30506159,Audrey Dufeu-Schubert,spouse,Q87734443,Philippe Moreau
France,Q3052577,Emmanuel Beth,father,Q108167666,Ennemond Beth
France,Q3052577,Emmanuel Beth,sibling,Q51711812,Frédéric Beth
France,Q30526465,Bruno Fuchs,father,Q3168496,Jean-Paul Fuchs
France,Q30526465,Bruno Fuchs,spouse,Q30560636,Véronique Robert
France,Q3052772,Emmanuel Macron,father,Q28838206,Jean-Michel Macron
France,Q3052772,Emmanuel Macron,mother,Q28838264,Françoise Noguès
France,Q3052772,Emmanuel Macron,relative,Q28842880,Tiphaine Auzière
France,Q3052772,Emmanuel Macron,relative,Q29869162,Laurence Auzière-Jourdan
France,Q3052772,Emmanuel Macron,relative,Q29870480,Sébastien Auzière
France,Q3052772,Emmanuel Macron,sibling,Q29860422,Estelle Macron
France,Q3052772,Emmanuel Macron,sibling,Q29889211,Laurent Macron
France,Q3052772,Emmanuel Macron,spouse,Q21511883,Brigitte Macron
France,Q30528115,Gilles Le Gendre,sibling,Q2899605,Bertrand Le Gendre
France,Q30528115,Gilles Le Gendre,sibling,Q50801130,Olivier Le Gendre
France,Q3052948,Emmanuelle Cosse,spouse,Q3022540,Denis Baupin
France,Q3063661,Fabien Thiémé,father,Q80082813,Eugène Thiémé
France,Q3066450,Fanny Dombre-Coste,father,Q65096243,Paul Dombre
France,Q3074013,Florence Parly,mother,Q37990488,Jeanne-Marie Parly
France,Q3074013,Florence Parly,spouse,Q2388925,Martin Vial
France,Q3074223,Florian Philippot,father,Q43649900,Daniel Philippot
France,Q3074223,Florian Philippot,sibling,Q27334939,Damien Philippot
France,Q3079081,Émile Zuccarelli,father,Q3175142,Jean Zuccarelli
France,Q3083699,François-Xavier Deniau,father,Q2597807,Xavier Deniau
France,Q3084135,François Bujon de l'Estang,child,Q62178731,Anne-Lorraine Bujon de l'Estang
France,Q3084310,François Cornut-Gentille,relative,Q2897714,Bernard Cornut-Gentille
France,Q3084390,François Delapierre,spouse,Q42420251,Charlotte Girard
France,Q3085538,François Perrot,child,Q30343102,Patrice Perrot
France,Q3086255,François de Mazières,father,Q56106645,Philippe de Mazières
France,Q3090356,Frédérique Bredin,father,Q1230574,Jean-Denis Bredin
France,Q3090390,Frédérique Massat,father,Q3426608,René Massat
France,Q3105581,Gilbert Annette,relative,Q3056510,Ericka Bareigts
France,Q3105845,Gilbert Roseau,relative,Q93932179,Jacques Roseau
France,Q3119861,Guillaume Garot,father,Q3102761,Georges Garot
France,Q3124296,Gérard Saumade,sibling,Q57836157,Claude Saumade
France,Q3132361,Henri de Raincourt,father,Q3380992,Philippe de Raincourt
France,Q3144806,Hélène Lipietz,father,Q3103100,Georges Lipietz
France,Q3144808,Hélène Luc,spouse,Q3262561,Louis Luc
France,Q3154666,Irène Tharin,child,Q2414678,Annie Genevard
France,Q3155044,Isabelle This Saint-Jean,father,Q2898662,Bernard This
France,Q3155044,Isabelle This Saint-Jean,sibling,Q899511,Hervé This
France,Q3157725,Jacqueline Fraysse,mother,Q110806836,Élise Fraysse
France,Q3158493,Jacques Champagne de Labriolle,father,Q3086224,François de Labriolle
France,Q3158493,Jacques Champagne de Labriolle,sibling,Q55848543,Philippe Champagne de Labriolle
France,Q3158751,Jacques Dominati,child,Q3219188,Laurent Dominati
France,Q3158751,Jacques Dominati,child,Q3379746,Philippe Dominati
France,Q3159123,Jacques Houssin,father,Q3159122,Jacques Houssin
France,Q3159636,Jacques Mézard,father,Q3173660,Jean Mézard
France,Q3164701,Jean-Charles Taugourdeau,father,Q3295275,Martial Taugourdeau
France,Q3164934,Jean-Claude Decagny,child,Q18213972,Arnaud Decagny
France,Q3165004,Jean-Claude Guibal,spouse,Q2396093,Colette Giudicelli
France,Q3165316,Jean-David Levitte,father,Q3103091,Georges Levitte
France,Q3165809,Jean-François Parot,mother,Q54092901,Madeleine Bonin
France,Q3166219,Jean-Jacques Cottel,spouse,Q65574967,Édith Cottel
France,Q3166230,Jean-Jacques Descamps,spouse,Q2742542,Marie-Hélène Descamps
France,Q3166286,Jean-Jacques Guillet,sibling,Q3099476,Gauthier Guillet
France,Q3167257,Jean-Luc Romero,spouse,Q54493609,Christophe Michel
France,Q3167390,Jean-Marc Germain,child,Q59781938,Arthur Germain
France,Q3167390,Jean-Marc Germain,partner,Q2851133,Anne Hidalgo
France,Q3167390,Jean-Marc Germain,relative,Q109781211,Mary Hidalgo
France,Q3167390,Jean-Marc Germain,spouse,Q2851133,Anne Hidalgo
France,Q3167954,Jean-Michel Blanquer,father,Q48224178,Roland Blanquer
France,Q3167954,Jean-Michel Blanquer,spouse,Q2850470,Anna Cabana
France,Q3167954,Jean-Michel Blanquer,spouse,Q48224954,Sophie de Puybaudet
France,Q3167954,Jean-Michel Blanquer,spouse,Q55433996,Aurélia Devos
France,Q3168350,Jean-Paul Bacquet,spouse,Q1103356,Sylvie Andrieux
France,Q3168651,Jean-Paul Planchou,spouse,Q452131,Nicole Bricq
France,Q3168709,Jean-Paul Virapoullé,child,Q63766250,Jean-Marie Virapoullé
France,Q3168709,Jean-Paul Virapoullé,sibling,Q3263296,Louis Virapoullé
France,Q3169552,Jean-Pierre Marcon,sibling,Q3455759,Régis Marcon
France,Q3170787,Jean Bizet,father,Q3588352,Émile Bizet
France,Q3171170,Jean Castex,spouse,Q97015109,Sandra Ribelaygue
France,Q3172386,Jean Grenet,father,Q2425277,Henri Grenet
France,Q3172462,Jean Guéguinou,spouse,Q106595817,Luc Bouniol-Laffont
France,Q3173022,Jean Lassalle,child,Q3524034,Thibault Lassalle
France,Q3190925,Jérôme Guedj,spouse,Q3588853,Émilie Frèche
France,Q3218809,Laure de La Raudière,relative,Q23776846,de La Raudière
France,Q3219188,Laurent Dominati,father,Q3158751,Jacques Dominati
France,Q3219188,Laurent Dominati,sibling,Q3379746,Philippe Dominati
France,Q322924,Renaud Dutreil,spouse,Q33266500,Christine Dutreil
France,Q3229419,Lena Louarn,child,Q16945183,Glenn Jegou
France,Q3229419,Lena Louarn,child,Q43089561,Bleunienn Jegou-Louarn
France,Q3229419,Lena Louarn,father,Q2830547,Alan Louarn
France,Q3229419,Lena Louarn,sibling,Q3282288,Malo Louarn
France,Q3229419,Lena Louarn,sibling,Q3515114,Tangi Louarn
France,Q3261014,Louis Aliot,partner,Q12927,Marine Le Pen
France,Q3262045,Louis Giscard d'Estaing,father,Q2124,Valéry Giscard d'Estaing
France,Q3262045,Louis Giscard d'Estaing,mother,Q467628,Anne-Aymone Giscard d'Estaing
France,Q3262045,Louis Giscard d'Estaing,sibling,Q3131194,Henri Giscard d'Estaing
France,Q3262045,Louis Giscard d'Estaing,sibling,Q33105630,Jacinte Giscard d'Estaing
France,Q3262045,Louis Giscard d'Estaing,sibling,Q3554215,Valérie-Anne Giscard d'Estaing
France,Q32625073,Cendrine Blot,father,Q42296355,Marcel Chéreil de La Rivière
France,Q32625073,Cendrine Blot,sibling,Q62091243,Katherine Chéreil de La Rivière
France,Q32625073,Cendrine Blot,spouse,Q3167719,Jean-Marie Le Chevallier
France,Q32625073,Cendrine Blot,spouse,Q3573330,Yvan Blot
France,Q3265654,Lucien Neuwirth,spouse,Q34070672,Sophie Huet
France,Q3286565,Mansour Kamardine,relative,Q30337218,Elad Chakrina
France,Q3286733,Manuel Aeschlimann,spouse,Q63537077,Marie-Dominique Aeschlimann
France,Q3287656,Marc-Antoine Jamet,father,Q1238702,Dominique Jamet
France,Q3287656,Marc-Antoine Jamet,mother,Q23041858,Françoise Jamet
France,Q3288193,Marc Le Fur,spouse,Q33104128,Marine de Carné
France,Q329,Nicolas Sarkozy,child,Q16338096,Giulia Sarkozy
France,Q329,Nicolas Sarkozy,child,Q16338100,Pierre Sarkozy
France,Q329,Nicolas Sarkozy,child,Q23034454,Louis Sarkozy
France,Q329,Nicolas Sarkozy,child,Q946961,Jean Sarkozy
France,Q329,Nicolas Sarkozy,father,Q3898147,Paul Sarkozy
France,Q329,Nicolas Sarkozy,mother,Q16338080,Andrée Mallah
France,Q329,Nicolas Sarkozy,sibling,Q16338110,François Sarkozy
France,Q329,Nicolas Sarkozy,sibling,Q3120172,Guillaume Sarkozy
France,Q329,Nicolas Sarkozy,sibling,Q3351364,Olivier Sarkozy
France,Q329,Nicolas Sarkozy,sibling,Q48827891,Caroline Sarkozy
France,Q329,Nicolas Sarkozy,spouse,Q143945,Carla Bruni
France,Q329,Nicolas Sarkozy,spouse,Q16338091,Marie-Dominique Culioli
France,Q329,Nicolas Sarkozy,spouse,Q235177,Cécilia Attias
France,Q329044,Edmond Hervé,child,Q18708455,Marc Hervé
France,Q3291808,Marie-Françoise Bechtel,spouse,Q23838154,Alain Bechtel
France,Q3292101,Marie-Luce Penchard,mother,Q3265133,Lucette Michaux-Chevry
France,Q3292221,Marie-Pierre de La Gontrie,father,Q3387580,Pierre de La Gontrie
France,Q3292221,Marie-Pierre de La Gontrie,spouse,Q3022959,Denis Verret
France,Q3295795,Martine Lehideux,father,Q93438468,Hubert Lehideux
France,Q3295795,Martine Lehideux,sibling,Q2898234,Bernard Lehideux
France,Q3295795,Martine Lehideux,spouse,Q2847683,André Dufraisse
France,Q33026911,Emmanuelle Fontaine-Domeizel,father,Q2977303,Claude Domeizel
France,Q3309485,Michel Diefenbacher,child,Q47546384,Tristan Diefenbacher
France,Q3309485,Michel Diefenbacher,father,Q19367358,Alfred Diefenbacher
France,Q3309485,Michel Diefenbacher,sibling,Q33139975,Jean-Louis Diefenbacher
France,Q3309935,Michel Hunault,father,Q3570696,Xavier Hunault
France,Q3309935,Michel Hunault,sibling,Q63456113,Alain Hunault
France,Q3309956,Michel Inchauspé,child,Q98250563,Laurent Inchauspé
France,Q3309956,Michel Inchauspé,father,Q3262280,Louis Inchauspé
France,Q33103571,Cédric O,sibling,Q30068067,Delphine O
France,Q33104128,Marine de Carné,spouse,Q3288193,Marc Le Fur
France,Q33104478,Harold Huwart,father,Q3084884,François Huwart
France,Q33104697,Amélie Oudéa-Castéra,father,Q99736100,Richard Castéra
France,Q33104697,Amélie Oudéa-Castéra,mother,Q99736096,Dominique Castéra
France,Q33104697,Amélie Oudéa-Castéra,relative,Q112115156,Jean-François Duhamel
France,Q33104697,Amélie Oudéa-Castéra,relative,Q2829769,Alain Duhamel
France,Q33104697,Amélie Oudéa-Castéra,relative,Q3368925,Patrice Duhamel
France,Q33104697,Amélie Oudéa-Castéra,spouse,Q984266,Frederic Oudéa
France,Q33105695,François Pinte,father,Q3592334,Étienne Pinte
France,Q33106414,Astrid Panosyan,spouse,Q19358326,Laurent Bouvet
France,Q33109885,Christophe Farnaud,spouse,Q30302558,Hélène Farnaud-Defromont
France,Q33109969,Romain Nadal,mother,Q63759157,Marie-Françoise Matouk
France,Q33112482,Stéphane Romatet,spouse,Q114867920,Agnès Romatet-Espagne
France,Q33113534,Jean-Christophe Peaucelle,spouse,Q42414936,Véronique Peaucelle-Delelis
France,Q33122330,Christophe Lecourtier,father,Q100243112,Philippe Lecourtier
France,Q33140156,Bertrand Dutheil de La Rochère,child,Q41338402,Amélie de La Rochère
France,Q33140156,Bertrand Dutheil de La Rochère,sibling,Q29641388,Christian Dutheil de La Rochère
France,Q33142338,Emmanuelle Wargon,father,Q3241949,Lionel Stoléru
France,Q33142338,Emmanuelle Wargon,mother,Q49166714,Francine Stoléru
France,Q33142338,Emmanuelle Wargon,spouse,Q60656616,Mathias Wargon
France,Q33170148,Patrick Hénault,father,Q75883369,Pierre Henault
France,Q33170148,Patrick Hénault,mother,Q75883371,Leontine-Marguerite-Raymonde D'Arcy
France,Q33170148,Patrick Hénault,spouse,Q47525059,Anne Hénault
France,Q33186421,Florence Mangin,spouse,Q111183014,Pino Adriano
France,Q33230494,Agnès Pannier-Runacher,partner,Q2388603,Nicolas Bays
France,Q33230494,Agnès Pannier-Runacher,spouse,Q48929742,Marc Pannier
France,Q33245821,Laurent Dejoie,father,Q3264791,Luc Dejoie
France,Q3327471,Muguette Jacquaint,relative,Q15850788,Thomas Monconduit
France,Q3328120,Muriel Marland-Militello,spouse,Q3380317,Philippe Marland
France,Q3336265,Nassimah Dindar,spouse,Q3147494,Ibrahim Dindar
France,Q3340186,Nicolas Chapuis,mother,Q3073920,Florence Aboulker
France,Q3340186,Nicolas Chapuis,sibling,Q3063804,Fabrice Aboulker
France,Q334065,Cédric Villani,father,Q46134779,Patrice Villani
France,Q334065,Cédric Villani,mother,Q46134527,Jacqueline Villani
France,Q3341021,Nicole Catala,sibling,Q3384316,Pierre Catala
France,Q3350961,Olivier Dassault,father,Q981270,Serge Dassault
France,Q3350961,Olivier Dassault,sibling,Q11984920,Thierry Dassault
France,Q3350961,Olivier Dassault,sibling,Q17434850,Marie-Hélène Habert
France,Q3350961,Olivier Dassault,sibling,Q3219157,Laurent Dassault
France,Q3351188,Olivier Marleix,father,Q2830085,Alain Marleix
France,Q3351188,Olivier Marleix,sibling,Q45347766,Laurence Saint-Gilles
France,Q3351289,Olivier Poivre d'Arvor,sibling,Q551776,Patrick Poivre d'Arvor
France,Q3351289,Olivier Poivre d'Arvor,spouse,Q33110821,Olga Kubelková Poivre d'Arvor
France,Q3351371,Olivier Schrameck,spouse,Q33187697,Hélène de Largentaye
France,Q336046,Robert Badinter,father,Q3484199,Simon Badinter
France,Q336046,Robert Badinter,spouse,Q274309,Élisabeth Badinter
France,Q336046,Robert Badinter,spouse,Q449309,Anne Vernon
France,Q3362697,Pap Ndiaye,sibling,Q237106,Marie NDiaye
France,Q3362697,Pap Ndiaye,spouse,Q46998104,Jeanne Lazarus
France,Q3368901,Patrice Calmejane,father,Q3434718,Robert Calméjane
France,Q3369515,Patrick Herr,father,Q3084847,François Herr
France,Q3369520,Patrick Hoguet,father,Q2400794,Michel Hoguet
France,Q3369594,Patrick Lassourd,father,Q3131422,Henri Lassourd
France,Q3369647,Patrick Louis,child,Q47543682,Anne Lorne
France,Q3379784,Philippe Dunoyer,sibling,Q54958112,Patrice Dunoyer
France,Q3379805,Philippe Esnol,spouse,Q84363406,Fanny Ervera
France,Q3379827,Philippe Faure,father,Q3300775,Maurice Faure
France,Q3379945,Philippe Goujon,child,Q63537103,Alexandra Dublanche
France,Q3380285,Philippe Madrelle,father,Q66809714,Jacques Madrelle
France,Q3380365,Philippe Meirieu,child,Q3052796,Emmanuel Meirieu
France,Q3382825,Pierre-André Wiltzer,father,Q50327693,Pierre-Marcel Wiltzer
France,Q3384224,Pierre Buhler,spouse,Q3507347,Sylvie Kauffmann
France,Q3385274,Pierre Gosnat,father,Q3102791,Georges Gosnat
France,Q3385274,Pierre Gosnat,mother,Q3023001,Denise Bastide
France,Q3385791,Pierre Larrouturou,sibling,Q2898180,Bernard Larrouturou
France,Q3387740,Pierre de Villiers,father,Q30728670,Jacques de Villiers
France,Q3387740,Pierre de Villiers,sibling,Q33102609,Bertrand de Villiers
France,Q3387740,Pierre de Villiers,sibling,Q45894583,Emmanuel de Villiers
France,Q3387740,Pierre de Villiers,sibling,Q704846,Philippe de Villiers
France,Q3411908,Périco Légasse,father,Q12263111,Mark Légasse
France,Q3411908,Périco Légasse,spouse,Q941949,Natacha Polony
France,Q3431340,Richard Yung,spouse,Q98437224,Aude Yung
France,Q3435767,Robert Lion,father,Q67512573,Pierre Lion
France,Q3435767,Robert Lion,mother,Q47250571,Daisy Lion-Goldschmidt
France,Q3435767,Robert Lion,sibling,Q67511827,Antoine Lion
France,Q3438661,Roger Auque,child,Q292458,Marion Maréchal
France,Q3479546,Serge Telle,spouse,Q3119520,Guilaine Chenu
France,Q3490954,Sophie Joissains,father,Q2829934,Alain Joissains
France,Q3490954,Sophie Joissains,mother,Q3296342,Maryse Joissains-Masini
France,Q3497810,Steeve Briois,mother,Q63106738,Marie-Christine Duriez
France,Q3497810,Steeve Briois,partner,Q19606880,Bruno Bilde
France,Q3497810,Steeve Briois,relative,Q3288925,Marcel Duriez
France,Q3501550,Stéphane Alaize,father,Q3167538,Jean-Marie Alaize
France,Q3501722,Stéphane Demilly,father,Q3069121,Fernand Demilly
France,Q3507208,Sylvia Bassot,spouse,Q3141928,Hubert Bassot
France,Q3524070,Thibaut de La Tocnaye,father,Q2830397,Alain de La Tocnaye
France,Q3524195,Thierry Cornillet,child,Q98255338,Julien Cornillet
France,Q3531753,Tony Dreyfus,child,Q16661304,Louis Dreyfus
France,Q3531753,Tony Dreyfus,child,Q6449494,Pauline Dreyfus
France,Q3564308,Véronique Fayet,father,Q65123791,Jacques de Parcevaux
France,Q356919,Pierre Moscovici,father,Q527522,Serge Moscovici
France,Q356919,Pierre Moscovici,mother,Q27891168,Marie Bromberg
France,Q356919,Pierre Moscovici,spouse,Q33220652,Anne-Michelle Basteri
France,Q3571618,Yann Capet,father,Q2847434,André Capet
France,Q3573330,Yvan Blot,father,Q57235436,Camille Blot
France,Q3573330,Yvan Blot,spouse,Q32625073,Cendrine Blot
France,Q3573638,Yves Durand,father,Q2980601,Clément Durand
France,Q3573907,Yves Pozzo di Borgo,spouse,Q33108864,Marella Moretti-Pozzo di Borgo
France,Q3574002,Yves Vandewalle,child,Q62077797,Anne Grignon
France,Q3579995,Édouard Philippe,spouse,Q47522511,Édith Chabre
France,Q3590999,Éric Bocquet,sibling,Q2829584,Alain Bocquet
France,Q3591105,Éric Dupond-Moretti,partner,Q261019,Isabelle Boulay
France,Q3591105,Éric Dupond-Moretti,spouse,Q111353630,Hélène Dupond-Moretti
France,Q3591191,Éric Jalton,father,Q3089918,Frédéric Jalton
France,Q3591330,Éric Raoult,spouse,Q24574415,Béatrice Abollivier
France,Q3592334,Étienne Pinte,child,Q33105695,François Pinte
France,Q360961,Natan Sharansky,father,Q55103590,Boris Shcharansky
France,Q360961,Natan Sharansky,mother,Q97155837,Ida Milgrom
France,Q360961,Natan Sharansky,spouse,Q23304251,Avital Sharansky
France,Q362223,Jacques Bompard,spouse,Q3291701,Marie-Claude Bompard
France,Q379229,Jack Lang,child,Q3554279,Valérie Lang
France,Q379229,Jack Lang,spouse,Q28833070,Monique Buczynski
France,Q38206639,Florence Portelli,father,Q3142662,Hugues Portelli
France,Q385437,Dominique Strauss-Kahn,sibling,Q33211390,Marc-Olivier Strauss-Kahn
France,Q385437,Dominique Strauss-Kahn,spouse,Q291731,Anne Sinclair
France,Q40655898,Jordan Bardella,partner,Q109855685,Nolwenn Olivier
France,Q40915163,Jean-Louis Lagourgue,relative,Q3385733,Pierre Lagourgue
France,Q41694483,Jean-Pierre Maugendre,father,Q110571283,Pierre Maugendre
France,Q41736705,Pascal Gannat,child,Q109707873,Jean-Eudes Gannat
France,Q42512014,François Werner,sibling,Q33139679,Patrick Werner
France,Q428214,Christian Bataille,child,Q3021806,Delphine Bataille
France,Q436173,Roselyne Bachelot,father,Q3173675,Jean Narquin
France,Q436173,Roselyne Bachelot,sibling,Q3083878,François Bachelot
France,Q436173,Roselyne Bachelot,sibling,Q50384338,Jean-Yves Narquin
France,Q43649900,Daniel Philippot,child,Q27334939,Damien Philippot
France,Q43649900,Daniel Philippot,child,Q3074223,Florian Philippot
France,Q438465,Michel Barnier,child,Q105605002,Ben Barnier
