catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
China,member of the National People's Congress,Zhu Yongxin,Q15983424,2008-03-05,2013-03,male,1958,,,Zhu Yongxin
China,member of the National People's Congress,Zhu Youlin,Q16034801,2008-03-05,2013-03,male,1962,,,Zhu Youlin
China,member of the National People's Congress,陈云龙,Q16075571,2008-03-05,2013-03,,1952,,,
China,member of the National People's Congress,Dong Hongyun,Q16075679,2008-03-05,2013-03,male,1956-11,,,Dong Hongyun
China,member of the National People's Congress,Feng Xinzhu,Q16076033,2008-03-05,2013-03,male,1960,,,Feng Xinzhu
China,member of the National People's Congress,Qi Qi,Q16076943,2008-03-05,2013-03,,1952,,,
China,member of the National People's Congress,Cheng Lin,Q16077835,2008-03-05,2013-03,male,1962,,,
China,member of the National People's Congress,汪春耘,Q16077891,2008-03-05,2013-03,,1961,,,
China,member of the National People's Congress,虞国庆,Q16260098,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,Yan Jinhai,Q16260224,2008-03-05,2013-03,male,1962-03,,,Yan Jinhai
China,member of the National People's Congress,Zhang Jiangting,Q16260239,2008-03-05,2013-03,male,1961,,,
China,member of the National People's Congress,袁进琳,Q16260277,2008-03-05,2013-03,,1956,,,
China,member of the National People's Congress,Pan Liguo,Q16260405,2008-03-05,2013-03,,1957,,,
China,member of the National People's Congress,Cai Qihua,Q16260569,2008-03-05,2013-03,female,1955-07,,,
China,member of the National People's Congress,赵润田,Q16260614,2008-03-05,2013-03,male,1956,,,
China,member of the National People's Congress,Zhao Shengxuan,Q16260725,2008-03-05,2013-03,male,1953,,,
China,member of the National People's Congress,Wang Xiyu,Q16260914,2008-03-05,2013-03,,1957,,,
China,member of the National People's Congress,丁万明,Q16336328,2008-03-05,2013-03,,1964,,,
China,member of the National People's Congress,丁然,Q16336338,2008-03-05,2013-03,female,1967,,,
China,member of the National People's Congress,丁瑞莲,Q16336340,2008-03-05,2013-03,male,1963,,,
China,member of the National People's Congress,丁立国,Q16336342,2008-03-05,2013-03,,1970,,,
China,member of the National People's Congress,万凯,Q16336344,2008-03-05,2013-03,,1973,,,
China,member of the National People's Congress,丛连彪,Q16336352,2008-03-05,2013-03,male,1961,,,
China,member of the National People's Congress,乌兰巴特尔,Q16336355,2008-03-05,2013-03,,1949,,,
China,member of the National People's Congress,于振发,Q16336361,2008-03-05,2013-03,,1948,,,
China,member of the National People's Congress,于果,Q16336364,2008-03-05,2013-03,,1962-07,,,
China,member of the National People's Congress,于辉达,Q16336366,2008-03-05,2013-03,,1948,,,
China,member of the National People's Congress,云治厚,Q16336368,2008-03-05,2013-03,,1960,,,
China,member of the National People's Congress,Yun Xiumei,Q16336370,2008-03-05,2013-03,female,1949,,,
China,member of the National People's Congress,仇中文,Q16336374,2008-03-05,2013-03,,1951,,,
China,member of the National People's Congress,任纪善,Q16336381,2008-03-05,2013-03,,1957,,,
China,member of the National People's Congress,He Hongcheng,Q16336391,2008-03-05,2013-03,male,1957,,,
China,member of the National People's Congress,何帮喜,Q16336394,2008-03-05,2013-03,,1963,,,
China,member of the National People's Congress,何晓卫,Q16336400,2008-03-05,2013-03,,1946,,,
China,member of the National People's Congress,余世袁,Q16336412,2008-03-05,2013-03,,1949,,,
China,member of the National People's Congress,Yu Zhengui,Q16336414,2008-03-05,2013-03,male,1946,2019-08-18,,Yu Zhengui
China,member of the National People's Congress,余敏辉,Q16336416,2008-03-05,2013-03,,1966,,,
China,member of the National People's Congress,余的娜,Q16336420,2008-03-05,2013-03,,1950,,,
China,member of the National People's Congress,侯二河,Q16336425,2008-03-05,2013-03,,1954,,,
China,member of the National People's Congress,侯启军,Q16336427,2008-03-05,2013-03,,1966,,,
China,member of the National People's Congress,侯清民,Q16336429,2008-03-05,2013-03,male,1950,,,
China,member of the National People's Congress,Fu Tiegang,Q16336436,2008-03-05,2013-03,male,1953,,,Fu Tiegang
China,member of the National People's Congress,关德伟,Q16336441,2008-03-05,2013-03,,1954,,,
China,member of the National People's Congress,关敏,Q16336443,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,冮瑞,Q16336447,2008-03-05,2013-03,male,1958,,,
China,member of the National People's Congress,冯虹,Q16336456,2008-03-05,2013-03,,1958,,,
China,member of the National People's Congress,刘三堂,Q16336462,2008-03-05,2013-03,,1950,,,
China,member of the National People's Congress,刘丽涛,Q16336465,2008-03-05,2013-03,,1965,,,
China,member of the National People's Congress,刘兴强,Q16336469,2008-03-05,2013-03,,1954,,,
China,member of the National People's Congress,刘凤书,Q16336472,2008-03-05,2013-03,male,1951,,,
China,member of the National People's Congress,刘勇兵,Q16336474,2008-03-05,2013-03,,1953,,,
China,member of the National People's Congress,刘和平,Q16336476,2008-03-05,2013-03,,1954,,,
China,member of the National People's Congress,刘如军,Q16336478,2008-03-05,2013-03,,1951,,,
China,member of the National People's Congress,刘希平,Q16336482,2008-03-05,2013-03,,1956,,,
China,member of the National People's Congress,刘庆年,Q16336483,2008-03-05,2013-03,,1951,,,
China,member of the National People's Congress,刘志新,Q16336492,2008-03-05,2013-03,male,1959,,,
China,member of the National People's Congress,Liu Zhongtian,Q16336493,2008-03-05,2013-03,male,1964,,,Liu Zhongtian
China,member of the National People's Congress,刘春梅,Q16336497,2008-03-05,2013-03,male,1966,,,
China,member of the National People's Congress,刘沈林,Q16336502,2008-03-05,2013-03,,1949,,,
China,member of the National People's Congress,刘沧龙,Q16336504,2008-03-05,2013-03,,1955-02,,,
China,member of the National People's Congress,刘洪凯,Q16336506,2008-03-05,2013-03,male,1951,,,
China,member of the National People's Congress,Liu Qingquan,Q16336509,2008-03-05,2013-03,,1960,,,
China,member of the National People's Congress,刘瑞莲,Q16336511,2008-03-05,2013-03,male,1957,,,
China,member of the National People's Congress,Liu Lizu,Q16336513,2008-03-05,2013-03,male,1955,,,Liu Lizu
China,member of the National People's Congress,Liu Jifu,Q16336515,2008-03-05,2013-03,male,1949,,,Liu Jifu
China,member of the National People's Congress,刘艳琼,Q16336517,2008-03-05,2013-03,,1970,,,
China,member of the National People's Congress,刘道崎,Q16336519,2008-03-05,2013-03,,1958,,,
China,member of the National People's Congress,单晓鸣,Q16336541,2008-03-05,2013-03,,1964,,,
China,member of the National People's Congress,Nan Cunhui,Q16336544,2008-03-05,2013-03,male,1963,,,
China,member of the National People's Congress,卢亦愚,Q16336548,2008-03-05,2013-03,,1948,,,
China,member of the National People's Congress,卢克松,Q16336550,2008-03-05,2013-03,male,1946,,,
China,member of the National People's Congress,厉月姿,Q16336553,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,史宁中,Q16336557,2008-03-05,2013-03,male,1950,,,
China,member of the National People's Congress,叶倩,Q16336560,2008-03-05,2013-03,male,1957,,,
China,member of the National People's Congress,叶惠贤,Q16336564,2008-03-05,2013-03,,1947,,,
China,member of the National People's Congress,叶景亮,Q16336568,2008-03-05,2013-03,male,1951-02-16,,,
China,member of the National People's Congress,叶有伟,Q16336570,2008-03-05,2013-03,,1952,,,
China,member of the National People's Congress,吕亚臣,Q16336573,2008-03-05,2013-03,,1960,,,
China,member of the National People's Congress,Fan Lu,Q16336577,2008-03-05,2013-03,female,1962,,,Fan Lu
China,member of the National People's Congress,吕秋娥,Q16336579,2008-03-05,2013-03,female,1954,,,
China,member of the National People's Congress,吴华夏,Q16336593,2008-03-05,2013-03,,1953,,,
China,member of the National People's Congress,吴子婴,Q16336597,2008-03-05,2013-03,,1954,,,
China,member of the National People's Congress,吴庆沿,Q16336598,2008-03-05,2013-03,,1945,,,
China,member of the National People's Congress,吴忠泽,Q16336602,2008-03-05,2013-03,,1945,,,
China,member of the National People's Congress,吴方辉,Q16336607,2008-03-05,2013-03,,1956,,,
China,member of the National People's Congress,吴旭军,Q16336609,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,吴明楼,Q16336611,2008-03-05,2013-03,male,1967,,,
China,member of the National People's Congress,吴桂英,Q16336614,2008-03-05,2013-03,female,1951,,,
China,member of the National People's Congress,吴永平,Q16336616,2008-03-05,2013-03,,1959,,,
China,member of the National People's Congress,吴跃,Q16336621,2008-03-05,2013-03,,1961,,,
China,member of the National People's Congress,吴金亮,Q16336624,2008-03-05,2013-03,,1952,,,
China,member of the National People's Congress,周同战,Q16336632,2008-03-05,2013-03,male,1945,,,
China,member of the National People's Congress,Zhou Jianwei,Q16336637,2008-03-05,2013-03,male,1947-03,,,
China,member of the National People's Congress,周文舟,Q16336641,2008-03-05,2013-03,,1969,,,
China,member of the National People's Congress,周春莲,Q16336643,2008-03-05,2013-03,,1948,,,
China,member of the National People's Congress,周晓光,Q16336645,2008-03-05,2013-03,,1962,,,
China,member of the National People's Congress,Zhou Su,Q16336647,2008-03-05,2013-03,male,1949,,,
China,member of the National People's Congress,周红玲,Q16336655,2008-03-05,2013-03,,1968,,,
China,member of the National People's Congress,Zhou,Q16336657,2008-03-05,2013-03,,1951,,,
China,member of the National People's Congress,周逢民,Q16336660,2008-03-05,2013-03,,1963,,,
China,member of the National People's Congress,周银妹,Q16336661,2008-03-05,2013-03,,1958,,,
China,member of the National People's Congress,呼和少布,Q16336666,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,咸顺女,Q16336667,2008-03-05,2013-03,female,1964,,,
China,member of the National People's Congress,哈斯巴根,Q16336670,2008-03-05,2013-03,,1946,,,
China,member of the National People's Congress,唐修亭,Q16336673,2008-03-05,2013-03,,1950,,,
China,member of the National People's Congress,唐志国,Q16336678,2008-03-05,2013-03,,1954,,,
China,member of the National People's Congress,唐志萍,Q16336680,2008-03-05,2013-03,male,1950,,,
China,member of the National People's Congress,唐艳,Q16336683,2008-03-05,2013-03,,1970,,,
China,member of the National People's Congress,夏士林,Q16336696,2008-03-05,2013-03,,1953,,,
China,member of the National People's Congress,夏鹤,Q16336700,2008-03-05,2013-03,,1953,,,
China,member of the National People's Congress,Rita Fan,Q163457,2008-03-05,2013-03,female,1942-09-20,,Rita Fan.jpg,Rita Fan
China,member of the National People's Congress,赵宝勤,Q16590881,2008-03-05,2013-03,,1957,2013,,
China,member of the National People's Congress,王学红,Q16632598,2008-03-05,2013-03,male,1974,,,
China,member of the National People's Congress,Tan Qiwei,Q16746337,2008-03-05,2013-03,male,1954,,,Tan Qiwei
China,member of the National People's Congress,Qin Shaode,Q16903803,2008-03-05,2013-03,male,1947,,,
China,member of the National People's Congress,丁克美,Q16904504,2008-03-05,2013-03,,1956,,,
China,member of the National People's Congress,于晓玉,Q16904542,2008-03-05,2013-03,female,1967,,,
China,member of the National People's Congress,Chou Xiaole,Q16904555,2008-03-05,2013-03,male,1948,,,
China,member of the National People's Congress,介同彬,Q16904557,2008-03-05,2013-03,,1972,,,
China,member of the National People's Congress,代朝霞,Q16904559,2008-03-05,2013-03,,1971,,,
China,member of the National People's Congress,任建国,Q16904565,2008-03-05,2013-03,,1957,,,
China,member of the National People's Congress,任玉奇,Q16904571,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,何仁春,Q16904583,2008-03-05,2013-03,,1957,,,
China,member of the National People's Congress,何少苓,Q16904593,2008-03-05,2013-03,,1943,,,
China,member of the National People's Congress,何运才,Q16904598,2008-03-05,2013-03,,1963,,,
China,member of the National People's Congress,余卓民,Q16904602,2008-03-05,2013-03,,1957,,,
China,member of the National People's Congress,俞书伟,Q16904609,2008-03-05,2013-03,,1946,,,
China,member of the National People's Congress,傅延华,Q16904619,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,傅锡和,Q16904621,2008-03-05,2013-03,,1954,,,
China,member of the National People's Congress,冯志高,Q16904645,2008-03-05,2013-03,,1962,,,
China,member of the National People's Congress,冯怡生,Q16904646,2008-03-05,2013-03,male,1942,2020-02-12,,
China,member of the National People's Congress,刁兆秋,Q16904649,2008-03-05,2013-03,,1952,,,
China,member of the National People's Congress,刘世英,Q16904651,2008-03-05,2013-03,,1930,,,
China,member of the National People's Congress,刘丹丽,Q16904652,2008-03-05,2013-03,,1963,,,
China,member of the National People's Congress,刘兴亮,Q16904656,2008-03-05,2013-03,,1960,,,
China,member of the National People's Congress,刘大功,Q16904660,2008-03-05,2013-03,male,1954,,,
China,member of the National People's Congress,刘建文,Q16904661,2008-03-05,2013-03,,1968,,,
China,member of the National People's Congress,Liu Xinmin,Q16904663,2008-03-05,2013-03,male,1949,,,
China,member of the National People's Congress,刘晓武,Q16904667,2008-03-05,2013-03,,1966,,,
China,member of the National People's Congress,刘期武,Q16904668,2008-03-05,2013-03,,1964,,,
China,member of the National People's Congress,刘本之,Q16904669,2008-03-05,2013-03,,1950,,,
China,member of the National People's Congress,刘湘娥,Q16904672,2008-03-05,2013-03,,1950,,,
China,member of the National People's Congress,刘爱平,Q16904673,2008-03-05,2013-03,male,1962,,,
China,member of the National People's Congress,刘生辉,Q16904675,2008-03-05,2013-03,,1953,,,
China,member of the National People's Congress,刘道明,Q16904676,2008-03-05,2013-03,,1957,,,
China,member of the National People's Congress,刘锡汉,Q16904678,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,刘锡潜,Q16904679,2008-03-05,2013-03,,1951,,,
China,member of the National People's Congress,刘顺妮,Q16904680,2008-03-05,2013-03,,1964,,,
China,member of the National People's Congress,化有勋,Q16904691,2008-03-05,2013-03,,1952,,,
China,member of the National People's Congress,原建国,Q16904701,2008-03-05,2013-03,male,1951,,,
China,member of the National People's Congress,向文波,Q16904720,2008-03-05,2013-03,,1962,,,
China,member of the National People's Congress,Wu Xiangdong,Q16904722,2008-03-05,2013-03,male,1941,,,
China,member of the National People's Congress,吴倩,Q16904730,2008-03-05,2013-03,,1975,,,
China,member of the National People's Congress,Wu Jianping,Q16904733,2008-03-05,2013-03,female,1959,,,
China,member of the National People's Congress,吴德星,Q16904735,2008-03-05,2013-03,male,1952,,,
China,member of the National People's Congress,吴秀凤,Q16904737,2008-03-05,2013-03,male,1947,,,
China,member of the National People's Congress,周兆达,Q16904741,2008-03-05,2013-03,,1952,,,
China,member of the National People's Congress,Zhou Xianwang,Q16904742,2008-03-05,2013-03,male,1963-11,,,Zhou Xianwang
China,member of the National People's Congress,Zhou Jiagui,Q16904745,2008-03-05,2013-03,male,1951,,,
China,member of the National People's Congress,Zhou Xiaofeng,Q16904748,2008-03-05,2013-03,male,1964,2022-01-02,,Zhou Xiaofeng
China,member of the National People's Congress,周晓春,Q16904749,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,周清利,Q16904751,2008-03-05,2013-03,,1954,,,
China,member of the National People's Congress,周玉华,Q16904752,2008-03-05,2013-03,,1951,,,
China,member of the National People's Congress,Zhou Yuqing,Q16904753,2008-03-05,2013-03,male,1946,,,
China,member of the National People's Congress,周瑶琪,Q16904754,2008-03-05,2013-03,male,1963,,,
China,member of the National People's Congress,周素敏,Q16904755,2008-03-05,2013-03,male,1957,,,
China,member of the National People's Congress,唐建强,Q16904763,2008-03-05,2013-03,,1952,,,
China,member of the National People's Congress,国家森,Q16904777,2008-03-05,2013-03,,1949,,,
China,member of the National People's Congress,夏春亭,Q16904782,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,Xia Juhua,Q16904788,2008-03-05,2013-03,female,1937,1989,,
China,member of the National People's Congress,姚建华,Q16904799,2008-03-05,2013-03,,1954,,,
China,member of the National People's Congress,姚明宝,Q16904800,2008-03-05,2013-03,,1950,,,
China,member of the National People's Congress,姚桂萍,Q16904801,2008-03-05,2013-03,,1971,,,
China,member of the National People's Congress,姚献平,Q16904802,2008-03-05,2013-03,,1950,,,
China,member of the National People's Congress,Yao Yuzhou,Q16904804,2008-03-05,2013-03,male,1960,,,
China,member of the National People's Congress,姚绍斌,Q16904805,2008-03-05,2013-03,male,1956,,,
China,member of the National People's Congress,姚菊泉,Q16904807,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,姜一勇,Q16904808,2008-03-05,2013-03,male,1959,,,
China,member of the National People's Congress,姜仕,Q16904809,2008-03-05,2013-03,,1949,,,
China,member of the National People's Congress,姜哲,Q16904811,2008-03-05,2013-03,,1954,,,
China,member of the National People's Congress,姜林奎,Q16904814,2008-03-05,2013-03,,1961,,,
China,member of the National People's Congress,姜玉泉,Q16904815,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,姜鸿斌,Q16904818,2008-03-05,2013-03,male,1951,,,
China,member of the National People's Congress,娄伯君,Q16904821,2008-03-05,2013-03,,1965,,,
China,member of the National People's Congress,孔令人,Q16904824,2008-03-05,2013-03,female,1946,,,
China,member of the National People's Congress,孔令晨,Q16904825,2008-03-05,2013-03,,1951,,,
China,member of the National People's Congress,孔兆平,Q16904826,2008-03-05,2013-03,male,1960,,,
China,member of the National People's Congress,孔北华,Q16904829,2008-03-05,2013-03,male,1961,,,
China,member of the National People's Congress,孔青,Q16904831,2008-03-05,2013-03,,1952,,,
China,member of the National People's Congress,孙云飞,Q16904832,2008-03-05,2013-03,,1962,,,
China,member of the National People's Congress,Sun Zhaolin,Q16904833,2008-03-05,2013-03,male,1962,,,
China,member of the National People's Congress,孙利强,Q16904835,2008-03-05,2013-03,,1947,,,
China,member of the National People's Congress,孙友元,Q16904836,2008-03-05,2013-03,,1951,,,
China,member of the National People's Congress,孙国庆,Q16904837,2008-03-05,2013-03,,1959,,,
China,member of the National People's Congress,孙宏,Q16904838,2008-03-05,2013-03,,1963,,,
China,member of the National People's Congress,孙工声,Q16904840,2008-03-05,2013-03,,1952,,,
China,member of the National People's Congress,孙应安,Q16904841,2008-03-05,2013-03,,1963,,,
China,member of the National People's Congress,孙度,Q16904842,2008-03-05,2013-03,,1958,,,
China,member of the National People's Congress,孙建科,Q16904843,2008-03-05,2013-03,male,1962,,,
China,member of the National People's Congress,孙普选,Q16904844,2008-03-05,2013-03,,1953,,,
China,member of the National People's Congress,孙桂华,Q16904846,2008-03-05,2013-03,,1951,,,
China,member of the National People's Congress,孙桂玲,Q16904847,2008-03-05,2013-03,,1963,,,
China,member of the National People's Congress,孙淑君,Q16904848,2008-03-05,2013-03,male,1960,,,
China,member of the National People's Congress,孙玉义,Q16904849,2008-03-05,2013-03,male,1952,,,
China,member of the National People's Congress,Sun Xiulan,Q16904850,2008-03-05,2013-03,,1953,,,
China,member of the National People's Congress,孙菊生,Q16904852,2008-03-05,2013-03,,1964,,,
China,member of the National People's Congress,Sun Hongzhi,Q16904855,2008-03-05,2013-03,male,1965-09,,"The Chairman, Competition Commission of India, Shri Ashok Chawla, the Vice Minister, China, Mr. Sun Hongzhi, the Commissioner CADE, Brazil, Mr. Alessandro Serafin Octaviani Luis, the Acting Commissioner, CCSA, South Africa.jpg",Sun Hongzhi
China,member of the National People's Congress,孟玉珍,Q16904861,2008-03-05,2013-03,female,1973,,,
China,member of the National People's Congress,孟祥瑞,Q16904862,2008-03-05,2013-03,,1965,,,
China,member of the National People's Congress,安凤成,Q16904865,2008-03-05,2013-03,,1951,,,
China,member of the National People's Congress,安惠元,Q16904867,2008-03-05,2013-03,,1952,,,
China,member of the National People's Congress,安福清,Q16904870,2008-03-05,2013-03,,1951,,,
China,member of the National People's Congress,宋尚龙,Q16904873,2008-03-05,2013-03,,1953,,,
China,member of the National People's Congress,宋文新,Q16904875,2008-03-05,2013-03,female,1965,,,
China,member of the National People's Congress,宋昌林,Q16904878,2008-03-05,2013-03,,1955,2014,,
China,member of the National People's Congress,宋玉兰,Q16904881,2008-03-05,2013-03,,1968,,,
China,member of the National People's Congress,宋玉麟,Q16904882,2008-03-05,2013-03,,1947,,,
China,member of the National People's Congress,宋益乔,Q16904883,2008-03-05,2013-03,male,1949,,,
China,member of the National People's Congress,宫学斌,Q16904887,2008-03-05,2013-03,male,1937,,,
China,member of the National People's Congress,寇炳恩,Q16904892,2008-03-05,2013-03,,1962,,,
China,member of the National People's Congress,尚庆莲,Q16904898,2008-03-05,2013-03,,1952,,,
China,member of the National People's Congress,尤全喜,Q16904900,2008-03-05,2013-03,,1951,,,
China,member of the National People's Congress,尹传贵,Q16904904,2008-03-05,2013-03,,1956,,,
China,member of the National People's Congress,尹国新,Q16904909,2008-03-05,2013-03,,1964,,,
China,member of the National People's Congress,尹广军,Q16904910,2008-03-05,2013-03,,1962,,,
China,member of the National People's Congress,尹慧敏,Q16904912,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,展云庭,Q16904921,2008-03-05,2013-03,,1954,,,
China,member of the National People's Congress,屠海令,Q16904922,2008-03-05,2013-03,,1946,,,
China,member of the National People's Congress,岳德荣,Q16904927,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,崔今顺,Q16904933,2008-03-05,2013-03,,1952,,,
China,member of the National People's Congress,崔伟,Q16904934,2008-03-05,2013-03,male,1951,,,
China,member of the National People's Congress,Cui Junhui,Q16904935,2008-03-05,2013-03,male,1946,,,
China,member of the National People's Congress,崔晓峰,Q16904943,2008-03-05,2013-03,,1963,,,
China,member of the National People's Congress,崔臣,Q16904948,2008-03-05,2013-03,male,1952,,,
China,member of the National People's Congress,左延安,Q16904953,2008-03-05,2013-03,,1949,,,
China,member of the National People's Congress,左红,Q16904955,2008-03-05,2013-03,,1952,,,
China,member of the National People's Congress,巴福荣,Q16904962,2008-03-05,2013-03,female,1950,,,
China,member of the National People's Congress,席蔚菁,Q16904970,2008-03-05,2013-03,female,1966,,,
China,member of the National People's Congress,常德传,Q16904971,2008-03-05,2013-03,,1945,,,
China,member of the National People's Congress,常振勇,Q16904972,2008-03-05,2013-03,,1958,,,
China,member of the National People's Congress,常玉珍,Q16904973,2008-03-05,2013-03,female,1947,,,
China,member of the National People's Congress,庄先,Q16904975,2008-03-05,2013-03,,1946,,,
China,member of the National People's Congress,庄启传,Q16904977,2008-03-05,2013-03,,1952,2018-07-11,,
China,member of the National People's Congress,庄振生,Q16904978,2008-03-05,2013-03,,1963,,,
China,member of the National People's Congress,应名洪,Q16904983,2008-03-05,2013-03,,1951,,,
China,member of the National People's Congress,康凤英,Q16904985,2008-03-05,2013-03,,1951,,,
China,member of the National People's Congress,廖丽萍,Q16904988,2008-03-05,2013-03,,1973,,,
China,member of the National People's Congress,廖波,Q16904991,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,廖进球,Q16904994,2008-03-05,2013-03,,1958,,,
China,member of the National People's Congress,张俊玲,Q16905001,2008-03-05,2013-03,,1964,,,
China,member of the National People's Congress,张全民,Q16905003,2008-03-05,2013-03,,1971,,,
China,member of the National People's Congress,张凤山,Q16905004,2008-03-05,2013-03,,1962,,,
China,member of the National People's Congress,张凤霞,Q16905005,2008-03-05,2013-03,,1968,,,
China,member of the National People's Congress,张剑星,Q16905006,2008-03-05,2013-03,,1960,,,
China,member of the National People's Congress,张剑波,Q16905007,2008-03-05,2013-03,,1959,,,
China,member of the National People's Congress,张召平,Q16905008,2008-03-05,2013-03,,1961,,,
China,member of the National People's Congress,Zhang Fu Ming,Q16905015,2008-03-05,2013-03,male,1963,,,
China,member of the National People's Congress,张大福,Q16905016,2008-03-05,2013-03,male,1950,,,
China,member of the National People's Congress,张学庆,Q16905017,2008-03-05,2013-03,,1968,,,
China,member of the National People's Congress,张家坤,Q16905018,2008-03-05,2013-03,,1942,,,
China,member of the National People's Congress,张富荣,Q16905019,2008-03-05,2013-03,male,1946,,,
China,member of the National People's Congress,张少军,Q16905020,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,张崇慧,Q16905024,2008-03-05,2013-03,,1950,,,
China,member of the National People's Congress,张工,Q16905025,2008-03-05,2013-03,female,1961,,,
China,member of the National People's Congress,张建林,Q16905029,2008-03-05,2013-03,,1965,,,
China,member of the National People's Congress,张彦启,Q16905031,2008-03-05,2013-03,,1961,,,
China,member of the National People's Congress,张志法,Q16905036,2008-03-05,2013-03,,1953,,,
China,member of the National People's Congress,Zhang Zhongzheng,Q16905037,2008-03-05,2013-03,male,1943,,,
China,member of the National People's Congress,Zhang Chengyi,Q16905038,2008-03-05,2013-03,male,1945,,,
China,member of the National People's Congress,张根虎,Q16905044,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,张桂平,Q16905045,2008-03-05,2013-03,male,1962,,,
China,member of the National People's Congress,张泱,Q16905046,2008-03-05,2013-03,,1961,,,
China,member of the National People's Congress,张洪恩,Q16905047,2008-03-05,2013-03,,1956,,,
China,member of the National People's Congress,张洪飚,Q16905050,2008-03-05,2013-03,,1945,,,
China,member of the National People's Congress,张湘宁,Q16905053,2008-03-05,2013-03,,1956,,,
China,member of the National People's Congress,张炳功,Q16905055,2008-03-05,2013-03,male,1954,,,
China,member of the National People's Congress,张爱国,Q16905056,2008-03-05,2013-03,,1962,,,
China,member of the National People's Congress,张百良,Q16905058,2008-03-05,2013-03,,1941,,,
China,member of the National People's Congress,张秀娟,Q16905060,2008-03-05,2013-03,,1950,,,
China,member of the National People's Congress,张竞强,Q16905061,2008-03-05,2013-03,,1951,,,
China,member of the National People's Congress,张绍骥,Q16905062,2008-03-05,2013-03,,1950,,,
China,member of the National People's Congress,张羡崇,Q16905065,2008-03-05,2013-03,,1959,,,
China,member of the National People's Congress,张若飞,Q16905070,2008-03-05,2013-03,male,1951,,,
China,member of the National People's Congress,张行湘,Q16905074,2008-03-05,2013-03,,1945,,,
China,member of the National People's Congress,张金如,Q16905075,2008-03-05,2013-03,,1959,,,
China,member of the National People's Congress,张金锁,Q16905077,2008-03-05,2013-03,,1949,,,
China,member of the National People's Congress,张钟宁,Q16905078,2008-03-05,2013-03,male,1944,,,
China,member of the National People's Congress,张锡林,Q16905080,2008-03-05,2013-03,,1942,,,
China,member of the National People's Congress,张雅英,Q16905081,2008-03-05,2013-03,,1964,,,
China,member of the National People's Congress,Zhang Jing,Q16905083,2008-03-05,2013-03,male,1928,,,
China,member of the National People's Congress,Peng Hongsong,Q16905108,2008-03-05,2013-03,male,1946,,,
China,member of the National People's Congress,彭富春,Q16905110,2008-03-05,2013-03,,1963,,,
China,member of the National People's Congress,彭爱华,Q16905111,2008-03-05,2013-03,,1963,,,
China,member of the National People's Congress,彭雪峰,Q16905113,2008-03-05,2013-03,,1962,,,
China,member of the National People's Congress,徐世友,Q16905115,2008-03-05,2013-03,male,1959,,,
China,member of the National People's Congress,徐丙垠,Q16905116,2008-03-05,2013-03,male,1961,,,
China,member of the National People's Congress,徐华东,Q16905123,2008-03-05,2013-03,,1947,,,
China,member of the National People's Congress,徐安碧,Q16905125,2008-03-05,2013-03,,1953,,,
China,member of the National People's Congress,徐崇华,Q16905126,2008-03-05,2013-03,,1960,,,
China,member of the National People's Congress,徐强,Q16905129,2008-03-05,2013-03,male,1970,,,
China,member of the National People's Congress,徐德,Q16905130,2008-03-05,2013-03,,1951,,,
China,member of the National People's Congress,徐振林,Q16905131,2008-03-05,2013-03,,1950,,,
China,member of the National People's Congress,徐景龙,Q16905136,2008-03-05,2013-03,,1948,,,
China,member of the National People's Congress,Xu Ruixia,Q16905139,2008-03-05,2013-03,female,1968,,,
China,member of the National People's Congress,徐秀玉,Q16905140,2008-03-05,2013-03,male,1953,,,
China,member of the National People's Congress,徐维众,Q16905143,2008-03-05,2013-03,,1948,,,
China,member of the National People's Congress,徐远征,Q16905148,2008-03-05,2013-03,,1958,,,
China,member of the National People's Congress,徐顶峰,Q16905152,2008-03-05,2013-03,,1969,,,
China,member of the National People's Congress,怀忠民,Q16905153,2008-03-05,2013-03,,1951,,,
China,member of the National People's Congress,戈建华,Q16905158,2008-03-05,2013-03,,1955,,,
China,member of the National People's Congress,战树毅,Q16905161,2008-03-05,2013-03,male,1954,,,
China,member of the National People's Congress,戴敏,Q16905166,2008-03-05,2013-03,,1964,,,
China,member of the National People's Congress,戴玉忠,Q16905167,2008-03-05,2013-03,male,1947,,,
China,member of the National People's Congress,戴茂荣,Q16905169,2008-03-05,2013-03,,1967,,,
