catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Kenya,Member of the National Assembly,Mohamed Dahir Duale,Q47494238,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Alexander Kimutai Kigen Kosgey,Q47494265,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,George Peter Opondo Kaluma,Q47494313,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Cyprian Kubai Iringo,Q47494314,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Francis Munyua Waititu,Q47494331,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Mark Lomunokol,Q47494339,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Elijah Memusi Kanchory,Q47494347,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Joseph Wathigo Manje,Q47494350,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Metito Judah Katoo,Q47494354,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Oscar Kipchumba Sudi,Q47494377,2013-03-28,2017-08,male,,,,Oscar Sudi
Kenya,Member of the National Assembly,James Kipkosgei Murgor,Q47494393,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Paul Koinange,Q47494404,2013-03-28,2017-08,male,1949,2021-03-31,,Koinange Paul
Kenya,Member of the National Assembly,Jude L Kangethe Njomo,Q47494407,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Kenneth Odhiambo Okoth,Q47494410,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Jessica Nduku Kiko Mbalu,Q47494415,2013-03-28,2017-08,female,,,,
Kenya,Member of the National Assembly,Patrick Mweu Musimba,Q47494421,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Anthony Kimani Ichung`wah,Q47494431,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Chrisantus Wamalwa Wakhungu,Q47494460,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Kirui Joseph Limo,Q47494470,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Benson Makali Mulu,Q47494484,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Rachael Kaki Nyamai,Q47494506,2013-03-28,2017-08,female,,,,Rachael Kaki Nyamai
Kenya,Member of the National Assembly,Jimmy Nuru Ondieki Angwenyi,Q47494517,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Moses Kipkemboi Cheboi,Q47494557,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Mathias Nyamabe Robi,Q47494619,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Ferdinard Kevin Wanyonyi,Q47494623,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Sarah Paulata Korere,Q47494639,2013-03-28,2017-08,female,,,,
Kenya,Member of the National Assembly,Sharif Athman Ali,Q47494644,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Mishi Juma Khamisi Mboko,Q47494664,2013-03-28,2017-08,female,,,,
Kenya,Member of the National Assembly,Enoch Wamalwa Kibunguchy,Q47494669,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Ayub Savula Angatia,Q47494687,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Daniel Kitonga Maanzo,Q47494709,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Moses Malulu Injendi,Q47494713,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Aisha Jumwa Karisa Katana,Q47494720,2013-03-28,2017-08,female,,,,Aisha Jumwa Karisa Katana
Kenya,Member of the National Assembly,John Muchiri Nyaga,Q47494735,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,David Kangogo Bowen,Q47494744,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,William Kipkemoi Kisang,Q47494748,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Geoffrey Makokha Odanga,Q47494758,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Stephen Mutinda Mule,Q47494770,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Patrick Makau King'ola,Q47494776,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Charles Muriuki Njagagua,Q47494778,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Silas Kipkoech Tiren,Q47494792,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,James Onyango K'Oyoo,Q47494809,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Johnson Manya Naicca,Q47494819,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Abdullswamad Sheriff Nassir,Q47494822,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Vincent Musyoka Musau,Q47494824,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Andrew Mwadime,Q47494827,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Sakwa John Bunyasi,Q47494847,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Alfred Kiptoo Keter,Q47494850,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Lemanken Aramat,Q47494853,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Emmanuel Wangwe,Q47494859,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Joshua Aduma Owuor,Q47494872,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Richard Nyagaka Tongi,Q47494882,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,David Losiakou Pkosing,Q47494925,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,William Kamoti Mwamkale,Q47494929,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Kipruto Moi,Q47494946,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Kajwang' Tom Joseph Francis,Q47494960,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Alois Musa Lentoimaga,Q47494993,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,John Waluke Koyi,Q47495024,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Kathuri Murungi,Q47495046,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Millie Grace Akoth Odhiambo,Q47495077,2013-03-28,2017-08,female,1966,,,Millie Odhiambo
Kenya,Member of the National Assembly,Junet Sheikh Nuh,Q47495084,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Julius Kipbiwot,Q47495140,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,John Lodepe Nakara,Q47495147,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Christopher Doye Nakuleu,Q47495156,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Ekomwa Lomenen James,Q47495159,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Daniel Epuyo Nanok,Q47495163,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,James Opiyo Wandayi,Q47495169,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Jones Mwagogo Mlolwa,Q47495180,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Daniel Wanyama Sitati,Q47495190,2013-03-28,2017-08,male,,,,
Kenya,Member of the National Assembly,Mary Yiane Seneta,Q47516278,2013-03-28,2017-08,female,,,,
Kenya,Member of the National Assembly,Asman Kamama,Q4807410,2013-03-28,2017-08,male,,,,Asman Kamama
Kenya,Member of the National Assembly,Benjamin Jomo Washiali,Q4888887,2013-03-28,2017-08,male,,,,Benjamin Jomo Washiali
Kenya,Member of the National Assembly,Cecily Mutitu Mbarire,Q5056517,2013-03-28,2017-08,female,1972-12-26,,,Cecily Mutitu Mbarire
Kenya,Member of the National Assembly,Charles Mutisya Nyamai,Q5081173,2013-03-28,2017-08,male,,,,Charles Mutisya Nyamai
Kenya,Member of the National Assembly,Clement Muchiri Wambugu,Q5131380,2013-03-28,2017-08,male,,,,Clement Muchiri Wambugu
Kenya,Member of the National Assembly,Dalmas Otieno,Q5211525,2013-03-28,2017-08,male,1945-04-19,,,Dalmas Otieno
Kenya,Member of the National Assembly,David Were,Q5240969,2013-03-28,2017-08,male,,,,David Were
Kenya,Member of the National Assembly,Esther Murugi Mathenge,Q5401255,2013-03-28,2017-08,female,,,,Esther Murugi Mathenge
Kenya,Member of the National Assembly,Francis Chachu Ganya,Q5480460,2013-03-28,2017-08,male,,,,Francis Chachu Ganya
Kenya,Member of the National Assembly,Franklin Linturi,Q5491660,2013-03-28,2017-08,male,,,,Franklin Linturi
Kenya,Member of the National Assembly,Frederick Outa Otieno,Q5498498,2013-03-28,2017-08,male,,,,Frederick Outa Otieno
Kenya,Member of the National Assembly,Florence Mwikali Mutua,Q60332243,2013-03-28,2017-08,female,1968,,,
Kenya,Member of the National Assembly,Jackson Kiptanui,Q6117200,2013-03-28,2017-08,male,,,,Jackson Kiptanui
Kenya,Member of the National Assembly,James Kwanya Rege,Q6137496,2013-03-28,2017-08,male,,,,James Kwanya Rege
Kenya,Member of the National Assembly,James Ondicho Gesami,Q6140626,2013-03-28,2017-08,male,,,,James Ondicho Gesami
Kenya,Member of the National Assembly,Jamleck Irungu Kamau,Q6147903,2013-03-28,2017-08,male,1965-05-10,,,Jamleck Irungu Kamau
Kenya,Member of the National Assembly,John Olago Aluoch,Q6251185,2013-03-28,2017-08,male,1955-05-20,,,John Olago Aluoch
Kenya,Member of the National Assembly,Joseph Gitari,Q6283465,2013-03-28,2017-08,male,1970-08-07,,,Joseph Gitari
Kenya,Member of the National Assembly,Joseph Ole Nkaissery,Q6285933,2013-03-28,2014-12-02,male,1949-11-28,2017-07-08,,Joseph Ole Nkaissery
Kenya,Member of the National Assembly,Joseph Oyugi Magwanga,Q6285990,2013-03-28,2017-08,male,,,,Joseph Oyugi Magwanga
Kenya,Member of the National Assembly,Joyce Cherono Laboso,Q6297432,2013-03-28,2017-08,female,1960-11-25,2019-07-29,,Joyce Laboso
Kenya,Member of the National Assembly,Kabando wa Kabando,Q6343844,2013-03-28,2017-08,male,,,,Kabando wa Kabando
Kenya,Member of the National Assembly,Mbadi John Ng'ongo,Q6799567,2013-03-28,2017-08,male,,,,Mbadi John Ng'ongo
Kenya,Member of the National Assembly,Mohamed Ibrahim Elmi,Q6891260,2013-03-28,2017-08,male,,,,Mohamed Ibrahim Elmi
Kenya,Member of the National Assembly,Mohamed Maalim Mohamud,Q6891343,2013-03-28,2017-08,male,1953-07-04,,,Mohamed Maalim Mohamud
Kenya,Member of the National Assembly,Mutava Musyimi,Q6943746,2013-03-28,2017-08,male,1952-03-06,,Mutava Musyimi with Children in Gachoka.jpg,Mutava Musyimi
Kenya,Member of the National Assembly,Mwalimu Masudi Mwahima,Q6944629,2013-03-28,2017-08,male,1949-11-01,2020-08-24,,Masoud Mwahima
Kenya,Member of the National Assembly,Nelson Gaichuhie,Q6990527,2013-03-28,2017-08,male,,,,Nelson Gaichuhie
Kenya,Member of the National Assembly,Nicholas Gumbo,Q7025483,2013-03-28,2017-08,male,1965,,,Nicholas Gumbo
Kenya,Member of the National Assembly,Nyiva Mwendwa,Q7071124,2013-03-28,2017-08,female,,,,Nyiva Mwendwa
Kenya,Member of the National Assembly,Paul Otuoma,Q7152844,2013-03-28,2017-08,male,1966,,,Paul Otuoma
Kenya,Member of the National Assembly,Peter Edick Omondi Anyanga,Q7173815,2013-03-28,2017-08,male,,,,Peter Edick Omondi Anyanga
Kenya,Member of the National Assembly,Peter Njoroge Baiya,Q7176115,2013-03-28,2017-08,male,,,,Peter Njoroge Baiya
Kenya,Member of the National Assembly,Peter Njuguna Gitau,Q7176118,2013-03-28,2017-08,male,,,,Peter Njuguna Gitau
Kenya,Member of the National Assembly,Raphael Lentimalo,Q7293983,2013-03-28,2017-08,male,,,,Raphael Lentimalo
Kenya,Member of the National Assembly,Richard Momoima Onyonka,Q7327862,2013-03-28,2017-08,male,1962,,,Richard Momoima Onyonka
Kenya,Member of the National Assembly,Sammy Mwaita,Q7409808,2013-03-28,2017-08,male,1965,,,Sammy Mwaita
Kenya,Member of the National Assembly,Thomas Ludindi Mwadeghu,Q7791963,2013-03-28,2017-08,male,,,,Thomas Ludindi Mwadeghu
Kenya,Member of the National Assembly,Victor Munyaka,Q7926175,2013-03-28,2017-08,male,,,,Victor Munyaka
Kenya,Member of the National Assembly,Washington Jakoyo Midiwo,Q7972008,2013-03-28,2017-08,male,,,,Washington Jakoyo Midiwo
Kenya,Member of the National Assembly,Wilber Otichilo,Q8000077,2013-03-28,2017-08,male,1952-09-23,,,Wilber Otichilo
Kenya,Member of the National Assembly,William Kipkorir,Q8014046,2013-03-28,2017-08,male,,,,William Kipkorir
Kenya,Member of the National Assembly,Yusuf Chanzu,Q8061937,2013-03-28,2017-08,male,,,,Yusuf Chanzu
Kenya,Member of the National Assembly,Zakayo Cheruiyot,Q8065041,2013-03-28,2017-08,male,1954,,,Zakayo Cheruiyot
Kenya,Member of the National Assembly,Zebedeo John Opore,Q8068252,2013-03-28,2017-08,male,1947-01-08,,,Zebedeo John Opore
Kenya,Member of the National Assembly,Dennitah Ghati,Q98118573,2013-03-28,2017-08,female,,,,Dennitah Ghati
Kenya,Member of the National Assembly,Benard Masaka Shinali,Q47494323,2013-08-31,,male,,,,
Kenya,Member of the National Assembly,David Eseli Simiyu,Q5233422,2013-08-31,,male,,,,David Eseli Simiyu
Kenya,Member of the National Assembly,Wilson Sossion,Q109070160,2017-08-31,,male,1969,,,Wilson Sossion
Kenya,Member of the National Assembly,Mohammad Ali Mohamed,Q109570540,2017-08-31,,male,,,,Mohammad Ali (Kenyan politician)
Kenya,Member of the National Assembly,Halima Yussuf Mucheke,Q111179984,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Jennifer Shamalla,Q111179987,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Maina Kamanda,Q111179989,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Nasri Sahal Ibrahim,Q111179990,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Jacquiline Adhiambo Oduol,Q111179991,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Sammy Kipkorir Seroney,Q111179993,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,David Ole Sankok,Q111180007,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Gideon Keter,Q111180017,2017-08-31,,male,,,Image 2020-07-01 at 6.38.37 PM.jpg,
Kenya,Member of the National Assembly,Godfrey Osotsi,Q111180034,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Ali Rasso Dido,Q15733971,2017-08-31,,male,1961-10-23,,,Ali Rasso Dido
Kenya,Member of the National Assembly,Sabina Wanjiru Chege,Q16214164,2017-08-31,,female,1972,,Sabina Chege at John De'Mathew Memorial.jpg,Sabina Wanjiru Chege
Kenya,Member of the National Assembly,Moses Lessonet,Q16731419,2017-08-31,,male,1968-10-05,,,Moses Lessonet
Kenya,Member of the National Assembly,Abdul Rahim Dawood,Q16864850,2017-08-31,,male,1965,,,Abdul Rahim Dawood
Kenya,Member of the National Assembly,Naomi Shaban,Q16885582,2017-08-31,,female,,,,Naomi Shaban
Kenya,Member of the National Assembly,Peris Tobiko,Q16886147,2017-08-31,,female,,,,Peris Tobiko
Kenya,Member of the National Assembly,Fatuma Ibrahim Ali,Q17411041,2017-08-31,,female,,,,Fatuma Ibrahim Ali
Kenya,Member of the National Assembly,Robert Pukose,Q18098773,2017-08-31,,male,,,,Robert Pukose
Kenya,Member of the National Assembly,Grace Jelagat Kipchoim,Q18217506,2017-08-31,2018-04-20,female,1962-01-03,2018-04-20,,Grace Jelagat Kipchoim
Kenya,Member of the National Assembly,Khatib Mwashetani,Q18388019,2017-08-31,,male,,,,Khatib Mwashetani
Kenya,Member of the National Assembly,Robert Mbui,Q19604826,2017-08-31,,male,,,,Robert Mbui
Kenya,Member of the National Assembly,Moses Kuria,Q22278744,2017-08-31,,male,,,,Moses Kuria
Kenya,Member of the National Assembly,Timothy Wanyonyi Wetangula,Q23887512,2017-08-31,,male,,,,Timothy Wanyonyi Wetangula
Kenya,Member of the National Assembly,Esther Passaris,Q24006889,2017-08-31,,female,1964-10-20,,Esther Passaris - Protest.jpg,Esther Passaris
Kenya,Member of the National Assembly,Alice Muthoni Wahome,Q26923586,2017-08-31,,female,,,Alice Muthoni Wahome-Photo.jpg,Alice Muthoni Wahome
Kenya,Member of the National Assembly,Francis Nyenze,Q46190459,2017-08-31,2017-12-06,male,1957-06-02,2017-12-06,,Francis Nyenze
Kenya,Member of the National Assembly,Yusuf Hassan Abdi,Q4664957,2017-08-31,,male,1953-03-09,,Yusuf Hassan Abdi (cropped).jpg,Yusuf Hassan Abdi
Kenya,Member of the National Assembly,Adan Keynan Wehliye,Q4680594,2017-08-31,,male,,,,Adan Keynan Wehliye
Kenya,Member of the National Assembly,Aden Bare Duale,Q4682154,2017-08-31,,male,1969,,,Aden Duale
Kenya,Member of the National Assembly,Ahmed Shakeel Shabbir Ahmed,Q4696013,2017-08-31,,male,1957-01-01,,,Shakeel Shabbir
Kenya,Member of the National Assembly,Alfred Sambu,Q4723395,2017-08-31,,male,1944,,,Alfred Sambu
Kenya,Member of the National Assembly,Gertrude Mbeyu Mwanyanje,Q47486849,2017-08-31,,female,,,,Gertrude Mbeyu Mwanyanje
Kenya,Member of the National Assembly,Michael Mwangi Muchira,Q47489037,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Gladys Atieno Nyasuna Wanga,Q47489052,2017-08-31,,female,,,,Gladys Atieno Nyasuna Wanga
Kenya,Member of the National Assembly,Kulow Maalim Hassan,Q47489064,2017-08-31,,,,,,
Kenya,Member of the National Assembly,Gladwell Jesire Cheruiyot,Q47489991,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Joyce Korir Chepkoech,Q47490021,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Catherine Nanjala Wambilianga,Q47490030,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Jane Jepkorir Kiptoo Chebaibai,Q47490033,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Jane Wanjuki Njiru,Q47490034,2017-08-31,,female,,,,Jane Wanjuki Njiru
Kenya,Member of the National Assembly,Anab Mohamed Gure,Q47490037,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Rehema Dida Jaldesa,Q47490038,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Janet Marania Teyiaa,Q47490039,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Elsie Busihile Muhanda,Q47490042,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Florence Chepngetich Koskey,Q47490043,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Gathoni Wamuchomba,Q47490045,2017-08-31,,female,,,,Gathoni Wamuchomba
Kenya,Member of the National Assembly,Purity Wangui Ngirici,Q47490046,2017-08-31,,female,1978,,,Purity Wangui Ngirici
Kenya,Member of the National Assembly,Janet Ongera,Q47490047,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Rozaah Akinyi Buyu,Q47490048,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Irene Muthoni Kasalu,Q47490049,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Zuleikha Ju Ma Hassan,Q47490050,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Catherine Wanjiku Waruguru,Q47490051,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Ruweida Mohamed Obo,Q47490052,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Joyce Kamene,Q47490053,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Rose Museo Mumo,Q47490054,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Amina Gedow Hassan,Q47490056,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Safia Sheikh Adan,Q47490057,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Kawira Mwangaza,Q47490058,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Pamela Awuor Ochieng,Q47490059,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Chelule Chepkorir Liza,Q47490061,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Tecla Chebet Tum,Q47490062,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Roselinda Soipan Tuya,Q47490064,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Jerusha Mongina Momanyi,Q47490065,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Faith Wairimu Gitau,Q47490066,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Rahab Mukami Wachira,Q47490068,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Maison Leshoomo,Q47490069,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Ombaka Christine Oduor,Q47490071,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Lydia Haika Mnene Mizighi,Q47490072,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Rehema Hassan,Q47490073,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Beatrice Nkatha Nyaga,Q47490074,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Janet Nangabo Wanyama,Q47490075,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Joyce Akai Emanikor,Q47490076,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Gladys Jepkosgei-Boss Shollei,Q47490078,2017-08-31,,female,,,,Gladys Boss Shollei
Kenya,Member of the National Assembly,Beatrice Kahai Adagala,Q47490079,2017-08-31,,female,,,,Beatrice Adagala
Kenya,Member of the National Assembly,Lilian Cheptoo Tomitom,Q47490080,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Gideon Sitelu Konchela,Q47493894,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Samwel Moroto Chumel,Q47493897,2017-08-31,,,,,,
Kenya,Member of the National Assembly,Athanas Misiko Wafula Wamunyinyi,Q47493900,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,David Gikaria.,Q47493905,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Isaac Waihenya Ndirangu,Q47493910,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Korei Ole Lemein,Q47493913,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Joshua Kutuny Serem,Q47493917,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,James Wambura Nyikal,Q47493920,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Omar Mwinyi Shimbwa,Q47493923,2017-08-31,,male,1958-08-01,,,Omar Mwinyi
Kenya,Member of the National Assembly,Charles Gumini Gimose,Q47493925,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Samuel Arama,Q47493930,2017-08-31,,male,,,,Samuel Arama
Kenya,Member of the National Assembly,Amos Muhinga Kimunyah,Q47493932,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Richard Moitalei Ole Kenta,Q47493933,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,David Njuguna Kiaraho,Q47493935,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Swarup Ranjan Mishra,Q47493938,2017-08-31,,,,,,
Kenya,Member of the National Assembly,Alfred Agoi Masadia,Q47493940,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,James Lusweti Mukwe,Q47493944,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Kassim Sawa Tandaza,Q47493946,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,James Mwangi Gakuya,Q47493951,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Ali Wario,Q47493953,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Christopher Omulele,Q47493956,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Mathenge James Kanini Kega,Q47493958,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Ben George Orori Momanyi,Q47493961,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Johana Ngeno Kipyegon,Q47493962,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,Bady Twalib Bady,Q47493964,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Suleiman Dori,Q47493967,2017-08-31,2020-03-09,male,1977-10-19,2020-03-09,,Suleiman Dori
Kenya,Member of the National Assembly,George Theuri,Q47493970,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Paul Simba Arati,Q47493974,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,William Kamuren Chirchir Chepkut,Q47493977,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Sylvanus Maritim,Q47493981,2017-08-31,,male,,,,Sylvanus Maritim
Kenya,Member of the National Assembly,Cornelly Serem,Q47493985,2017-08-31,,male,,,,Cornelly Serem
Kenya,Member of the National Assembly,Samuel Onunga Atandi,Q47493987,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,John Walter Owino,Q47493990,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Onesmas Kimani Ngunjiri,Q47493992,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Abdi Omar Shurie,Q47493997,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Joshua Chepyegon Kandie,Q47494001,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Nelson Koech,Q47494007,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Innocent Momanyi Obiri,Q47494008,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Zadoc Abel Ogutu,Q47494010,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Miruka Ondieki Alfah,Q47494192,2017-08-31,,,,,,
Kenya,Member of the National Assembly,Ronald Kiprotich Tonui,Q47494197,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Beatrice Pauline Cherono Kones,Q47494199,2017-08-31,,female,,,,
Kenya,Member of the National Assembly,John Oroo Oyioka,Q47494200,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Gideon Ochanda Ogolla,Q47494201,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Raphael Bitta Sauti Wanjala,Q47494205,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Moses Wekesa Mwambu Mabonga,Q47494208,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Japheth Kiplangat Mutai,Q47494212,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Nicholas Scott Tindi Mwale,Q47494217,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Joseph H Maero Oyula,Q47494219,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Mugambi Murwithania Rindikiri,Q47494223,2017-08-31,,,,,,
Kenya,Member of the National Assembly,Moses Nguchine Kirima,Q47494224,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Gideon Kimutai Koske,Q47494225,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Wilson Kipngetich Kogo,Q47494228,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Patrick Munene Ntwiga,Q47494231,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Mohamed Dahir Duale,Q47494238,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,John Kiarie Waweru,Q47494245,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Benjamin Gathiru Mwangi,Q47494250,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Owino Paul Ongili Babu,Q47494255,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Julius Musili Mawathe,Q47494260,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Alexander Kimutai Kigen Kosgey,Q47494265,2017-08-31,,male,,,,
Kenya,Member of the National Assembly,Jeremiah Omboko Milemba,Q47494270,2017-08-31,,male,,,,
